gene_id	colors
PA2G4	grey
PA2G4P4	grey
PAAF1	grey
PABPC1	grey
PABPC1L	grey
PABPC4	grey
PABPN1	grey
PACRG	grey
PACRGL	grey
PACS1	grey
PACS2	grey
PACSIN1	grey
PACSIN2	grey
PACSIN3	grey
PADI2	grey
PADI4	grey
PAF1	grey
PAFAH1B1	grey
PAFAH1B2	grey
PAFAH1B3	grey
PAFAH2	grey
PAG1	grey
PAGE5	grey
PAH	grey
PAICS	grey
PAIP1	grey
PAIP2	brown
PAIP2B	grey
PAK1	grey
PAK1IP1	grey
PAK2	grey
PAK3	grey
PAK4	grey
PAK6	grey
PALB2	grey
PALLD	grey
PALM3	grey
PAM	grey
PAM16	grey
PAN2	grey
PAN3	grey
PAN3-AS1	grey
PANK1	grey
PANK2	yellow
PANK3	grey
PANK4	grey
PANX1	grey
PAOX	grey
PAPLN	grey
PAPOLA	brown
PAPOLG	grey
PAPPA	grey
PAPSS1	grey
PAPSS2	grey
PAQR3	grey
PAQR4	grey
PAQR5	grey
PAQR6	grey
PAQR7	grey
PAQR8	grey
PARD3	grey
PARD3B	grey
PARD6A	grey
PARD6B	grey
PARD6G	grey
PARG	grey
PARK7	grey
PARL	grey
PARM1	grey
PARN	grey
PARP1	grey
PARP10	grey
PARP11	grey
PARP12	grey
PARP14	grey
PARP15	grey
PARP16	grey
PARP2	grey
PARP3	grey
PARP4	grey
PARP6	grey
PARP8	grey
PARP9	grey
PARPBP	grey
PARS2	grey
PART1	grey
PARVA	grey
PARVB	grey
PARVG	grey
PASK	grey
PATL1	grey
PATL2	grey
PATZ1	grey
PAWR	grey
PAX5	grey
PAX6	grey
PAX8	grey
PAX9	grey
PAXIP1	grey
PBK	grey
PBLD	grey
PBRM1	grey
PBX1	grey
PBX3	grey
PBX4	grey
PBXIP1	grey
PC	grey
PCAT1	grey
PCBD1	grey
PCBD2	grey
PCBP1	grey
PCBP1-AS1	grey
PCBP2	grey
PCBP3	grey
PCBP4	grey
PCCA	grey
PCCB	grey
PCDH1	grey
PCDH12	grey
PCDH18	grey
PCDH19	grey
PCDH9	grey
PCDHB14	grey
PCDHB2	grey
PCDHB4	grey
PCDHB5	grey
PCDHGA10	grey
PCDHGA11	grey
PCDHGA12	grey
PCDHGA2	grey
PCDHGA3	grey
PCDHGA4	grey
PCDHGA5	grey
PCDHGA6	grey
PCDHGA7	grey
PCDHGA9	grey
PCDHGB2	grey
PCDHGB4	grey
PCDHGB5	grey
PCDHGB6	grey
PCDHGB7	grey
PCDHGB8P	grey
PCDHGC3	grey
PCF11	grey
PCGF1	grey
PCGF3	grey
PCGF5	grey
PCGF6	grey
PCID2	grey
PCIF1	grey
PCK2	grey
PCLO	grey
PCM1	brown
PCMT1	turquoise
PCMTD1	grey
PCMTD2	grey
PCNA	grey
PCNP	grey
PCNT	grey
PCOLCE	grey
PCP2	grey
PCP4L1	grey
PCSK1	grey
PCSK1N	grey
PCSK4	grey
PCSK5	grey
PCSK6	grey
PCSK7	grey
PCTP	grey
PCYOX1	turquoise
PCYOX1L	grey
PCYT1A	grey
PCYT1B	grey
PCYT2	grey
PDAP1	grey
PDC	grey
PDCD10	grey
PDCD11	grey
PDCD1LG2	grey
PDCD2	grey
PDCD2L	grey
PDCD4	grey
PDCD5	grey
PDCD6	grey
PDCD6IP	grey
PDCD7	grey
PDCL	grey
PDCL3	grey
PDE11A	grey
PDE12	grey
PDE1A	grey
PDE1B	grey
PDE2A	grey
PDE3B	grey
PDE4A	grey
PDE4B	turquoise
PDE4D	turquoise
PDE4DIP	grey
PDE5A	grey
PDE6A	grey
PDE6B	grey
PDE6C	grey
PDE6D	grey
PDE6G	grey
PDE7A	grey
PDE7B	grey
PDE8A	grey
PDE8B	grey
PDE9A	grey
PDF	grey
PDGFA	grey
PDGFB	grey
PDGFC	grey
PDGFD	grey
PDHA1	grey
PDHB	grey
PDHX	grey
PDIA3	grey
PDIA4	grey
PDIA5	grey
PDIA6	grey
PDIK1L	grey
PDK1	grey
PDK2	grey
PDK3	grey
PDLIM1	grey
PDLIM2	blue
PDLIM4	grey
PDLIM5	grey
PDLIM7	grey
PDP1	grey
PDP2	grey
PDPK1	grey
PDPR	grey
PDRG1	grey
PDS5A	grey
PDS5B	grey
PDSS1	grey
PDSS2	grey
PDXDC1	grey
PDXDC2P	grey
PDXK	grey
PDXP	grey
PDZD11	grey
PDZD2	grey
PDZD3	grey
PDZD4	grey
PDZD7	grey
PDZD8	grey
PDZD9	grey
PDZK1	grey
PEA15	grey
PEAK1	grey
PEAR1	grey
PEBP1	grey
PECAM1	grey
PECR	grey
PEF1	grey
PEG10	grey
PEG3	grey
PELI1	blue
PELI2	grey
PELI3	grey
PELO	grey
PELP1	grey
PEMT	grey
PEPD	grey
PER1	turquoise
PER2	grey
PER3	grey
PERP	grey
PES1	grey
PET117	grey
PEX1	grey
PEX10	grey
PEX11A	grey
PEX11B	turquoise
PEX11G	grey
PEX12	grey
PEX13	grey
PEX14	grey
PEX16	grey
PEX19	grey
PEX2	grey
PEX26	grey
PEX3	grey
PEX5	grey
PEX5L	grey
PEX6	grey
PEX7	grey
PFAS	grey
PFDN1	grey
PFDN2	grey
PFDN4	grey
PFDN5	grey
PFKFB1	grey
PFKFB2	grey
PFKFB3	turquoise
PFKFB4	grey
PFKL	grey
PFKM	grey
PFKP	grey
PFN1	grey
PFN1P2	grey
PFN2	grey
PFN4	grey
PGAM1	grey
PGAM4	grey
PGAM5	grey
PGAP1	grey
PGAP2	grey
PGAP3	grey
PGBD1	grey
PGBD2	turquoise
PGBD4	grey
PGD	grey
PGF	grey
PGGT1B	grey
PGK1	grey
PGLS	grey
PGLYRP1	grey
PGLYRP2	grey
PGM1	grey
PGM2	grey
PGM2L1	grey
PGM3	grey
PGM5P2	grey
PGP	grey
PGPEP1	grey
PGRMC1	grey
PGRMC2	turquoise
PGS1	grey
PHACTR1	grey
PHACTR2	grey
PHACTR4	grey
PHAX	grey
PHB	grey
PHB2	grey
PHC1	grey
PHC2	grey
PHC3	grey
PHEX	grey
PHF1	grey
PHF10	grey
PHF11	grey
PHF12	turquoise
PHF13	grey
PHF14	grey
PHF19	grey
PHF2	grey
PHF20	grey
PHF20L1	grey
PHF21A	grey
PHF23	grey
PHF3	brown
PHF5A	grey
PHF6	grey
PHF7	grey
PHF8	grey
PHGDH	grey
PHIP	grey
PHKA1	grey
PHKA2	grey
PHKB	grey
PHKG1	grey
PHKG2	grey
PHLDA1	grey
PHLDA3	grey
PHLDB1	grey
PHLDB2	grey
PHLDB3	grey
PHLPP1	grey
PHLPP2	grey
PHOSPHO1	grey
PHOSPHO2	grey
PHPT1	grey
PHRF1	grey
PHTF1	grey
PHTF2	grey
PHYH	grey
PHYHD1	grey
PI15	grey
PI16	grey
PI4K2A	turquoise
PI4K2B	grey
PI4KA	grey
PI4KAP1	grey
PI4KAP2	grey
PI4KB	grey
PIAS1	grey
PIAS2	grey
PIAS3	grey
PIAS4	grey
PIBF1	grey
PICALM	grey
PICK1	grey
PID1	grey
PIEZO1	grey
PIF1	grey
PIGA	blue
PIGB	grey
PIGC	grey
PIGF	grey
PIGG	grey
PIGH	grey
PIGK	grey
PIGL	grey
PIGM	grey
PIGN	grey
PIGO	grey
PIGP	grey
PIGQ	grey
PIGR	grey
PIGS	grey
PIGT	grey
PIGU	grey
PIGV	grey
PIGX	grey
PIGZ	grey
PIH1D1	grey
PIH1D2	grey
PIK3AP1	grey
PIK3C2A	grey
PIK3C2B	grey
PIK3C3	grey
PIK3CA	brown
PIK3CB	brown
PIK3CD	grey
PIK3CG	grey
PIK3IP1	grey
PIK3R1	turquoise
PIK3R2	grey
PIK3R3	grey
PIK3R4	grey
PIK3R5	grey
PIK3R6	grey
PIKFYVE	grey
PILRA	grey
PILRB	grey
PIM1	grey
PIM2	grey
PIM3	turquoise
PIN1	grey
PIN4	grey
PINK1	grey
PINX1	grey
PIP4K2A	grey
PIP4K2C	grey
PIP5K1A	grey
PIP5K1B	grey
PIP5K1C	yellow
PIP5K1P1	grey
PIP5KL1	grey
PIPOX	grey
PIPSL	grey
PISD	grey
PITHD1	grey
PITPNA	grey
PITPNB	grey
PITPNC1	grey
PITPNM1	grey
PITPNM2	grey
PITPNM3	grey
PITRM1	grey
PIWIL2	grey
PIWIL3	grey
PIWIL4	grey
PJA1	grey
PJA2	grey
PKD1	grey
PKD1L1	grey
PKD1L3	grey
PKD2	grey
PKD2L1	grey
PKD2L2	grey
PKDREJ	grey
PKHD1L1	grey
PKIA	grey
PKIB	grey
PKIG	grey
PKMYT1	grey
PKN1	grey
PKN2	brown
PKN3	grey
PKNOX1	grey
PKP2	grey
PKP3	grey
PKP4	grey
PLA1A	grey
PLA2G12A	grey
PLA2G15	grey
PLA2G1B	grey
PLA2G2C	grey
PLA2G2D	grey
PLA2G4A	grey
PLA2G4B	grey
PLA2G4C	grey
PLA2G4E	grey
PLA2G6	grey
PLA2G7	grey
PLAA	grey
PLAC4	grey
PLAC8	grey
PLAC8L1	grey
PLAC9	grey
PLAG1	grey
PLAGL1	grey
PLAGL2	grey
PLAT	grey
PLAUR	grey
PLB1	grey
PLBD1	grey
PLBD2	grey
PLCB1	grey
PLCB2	grey
PLCB3	grey
PLCD1	grey
PLCD3	grey
PLCD4	grey
PLCE1	grey
PLCG1	grey
PLCG2	grey
PLCH1	grey
PLCH2	grey
PLCL1	grey
PLCL2	grey
PLCXD2	grey
PLD1	grey
PLD2	grey
PLD3	grey
PLD4	grey
PLD6	grey
PLEC	grey
PLEK	grey
PLEK2	grey
PLEKHA1	grey
PLEKHA2	grey
PLEKHA3	grey
PLEKHA4	grey
PLEKHA5	grey
PLEKHA6	grey
PLEKHA7	grey
PLEKHA8	grey
PLEKHA8P1	grey
PLEKHB1	grey
PLEKHB2	grey
PLEKHD1	grey
PLEKHF1	grey
PLEKHF2	grey
PLEKHG1	grey
PLEKHG2	grey
PLEKHG3	grey
PLEKHG4	grey
PLEKHG4B	grey
PLEKHG5	grey
PLEKHG6	grey
PLEKHG7	grey
PLEKHH1	grey
PLEKHH2	grey
PLEKHH3	grey
PLEKHJ1	grey
PLEKHM2	grey
PLEKHM3	grey
PLEKHN1	grey
PLEKHO1	grey
PLEKHO2	grey
PLIN1	grey
PLIN2	grey
PLIN3	grey
PLIN4	grey
PLIN5	grey
PLK1	grey
PLK2	grey
PLK3	turquoise
PLK4	grey
PLLP	grey
PLN	grey
PLOD1	grey
PLOD3	grey
PLP1	grey
PLP2	grey
PLRG1	grey
PLS1	grey
PLS3	grey
PLSCR1	grey
PLSCR2	grey
PLSCR3	grey
PLTP	grey
PLVAP	grey
PLXDC1	grey
PLXDC2	grey
PLXNA1	grey
PLXNA2	grey
PLXNA3	grey
PLXNA4	grey
PLXNB1	grey
PLXNB2	grey
PLXNC1	grey
PLXND1	grey
PM20D1	grey
PM20D2	grey
PMAIP1	turquoise
PMEL	grey
PMEPA1	grey
PMF1	grey
PMFBP1	grey
PML	grey
PMM1	grey
PMM2	grey
PMP22	grey
PMPCA	grey
PMPCB	grey
PMS1	grey
PMS2	grey
PMS2CL	grey
PMS2P1	grey
PMS2P3	grey
PMS2P4	grey
PMS2P5	grey
PMVK	blue
PNISR	grey
PNKD	grey
PNKP	grey
PNLDC1	grey
PNMA1	grey
PNMA2	grey
PNMA3	grey
PNMA5	grey
PNN	grey
PNO1	grey
PNOC	grey
PNP	grey
PNPLA1	grey
PNPLA2	grey
PNPLA3	grey
PNPLA4	grey
PNPLA6	grey
PNPLA7	grey
PNPLA8	blue
PNPO	grey
PNPT1	grey
PNRC1	yellow
PNRC2	grey
POC1A	grey
POC1B	grey
POC5	grey
PODNL1	grey
PODXL	grey
PODXL2	grey
POF1B	grey
POFUT1	grey
POFUT2	turquoise
POGK	grey
POGLUT1	grey
POGZ	grey
POLA1	grey
POLA2	grey
POLB	grey
POLD1	grey
POLD2	grey
POLD3	grey
POLD4	grey
POLDIP2	grey
POLDIP3	grey
POLE	grey
POLE2	grey
POLE3	grey
POLE4	grey
POLG	grey
POLG2	grey
POLH	grey
POLI	grey
POLK	grey
POLL	grey
POLM	grey
POLN	grey
POLQ	grey
POLR1A	grey
POLR1B	grey
POLR1C	grey
POLR1D	grey
POLR1E	grey
POLR2A	grey
POLR2B	grey
POLR2C	grey
POLR2D	grey
POLR2E	grey
POLR2F	grey
POLR2G	grey
POLR2H	grey
POLR2I	grey
POLR2J	grey
POLR2J2	grey
POLR2J3	grey
POLR2J4	grey
POLR2K	grey
POLR2L	grey
POLR2M	grey
POLR3A	grey
POLR3B	grey
POLR3C	grey
POLR3D	grey
POLR3E	grey
POLR3F	grey
POLR3G	grey
POLR3GL	grey
POLR3H	grey
POLR3K	grey
POLRMT	grey
POM121	grey
POM121C	yellow
POM121L9P	grey
POMC	grey
POMGNT1	yellow
POMP	grey
POMT1	grey
POMT2	grey
PON2	grey
POP1	grey
POP4	grey
POP5	turquoise
POP7	grey
POPDC2	grey
POR	grey
PORCN	grey
POT1	grey
POTEKP	grey
POU1F1	grey
POU2AF1	grey
POU2F1	grey
POU2F2	grey
POU3F1	grey
POU4F1	grey
POU5F1	grey
POU5F1B	grey
POU5F1P4	grey
POU5F2	grey
POU6F1	grey
PP2D1	grey
PP7080	grey
PPA1	grey
PPA2	grey
PPAN	grey
PPARA	grey
PPARD	grey
PPARG	grey
PPARGC1B	grey
PPAT	grey
PPCDC	grey
PPCS	grey
PPDPF	grey
PPEF1	grey
PPEF2	grey
PPFIA1	grey
PPFIA3	grey
PPFIA4	grey
PPFIBP1	grey
PPFIBP2	grey
PPHLN1	grey
PPIA	grey
PPIB	grey
PPIC	grey
PPID	grey
PPIE	grey
PPIEL	grey
PPIF	grey
PPIG	brown
PPIH	grey
PPIL1	grey
PPIL2	grey
PPIL3	grey
PPIL4	blue
PPIL6	grey
PPIP5K1	grey
PPIP5K2	grey
PPL	grey
PPM1A	blue
PPM1B	yellow
PPM1D	turquoise
PPM1E	grey
PPM1F	grey
PPM1G	grey
PPM1H	grey
PPM1J	grey
PPM1K	grey
PPM1L	grey
PPM1M	grey
PPM1N	grey
PPME1	grey
PPOX	grey
PPP1CA	grey
PPP1CB	grey
PPP1CC	grey
PPP1R11	grey
PPP1R12A	brown
PPP1R12B	grey
PPP1R12C	yellow
PPP1R13B	grey
PPP1R13L	grey
PPP1R14A	grey
PPP1R14B	grey
PPP1R15A	turquoise
PPP1R15B	blue
PPP1R16A	grey
PPP1R16B	turquoise
PPP1R1A	grey
PPP1R1B	grey
PPP1R1C	grey
PPP1R2	grey
PPP1R21	grey
PPP1R26	grey
PPP1R32	grey
PPP1R35	grey
PPP1R36	grey
PPP1R37	grey
PPP1R3B	grey
PPP1R3D	yellow
PPP1R3E	grey
PPP1R3F	grey
PPP1R3G	grey
PPP1R7	grey
PPP1R8	grey
PPP1R9B	grey
PPP2CA	blue
PPP2CB	grey
PPP2R1A	grey
PPP2R1B	grey
PPP2R2A	grey
PPP2R2B	grey
PPP2R2D	grey
PPP2R3A	grey
PPP2R3C	grey
PPP2R5A	grey
PPP2R5B	grey
PPP2R5C	grey
PPP2R5D	grey
PPP2R5E	grey
PPP3CA	grey
PPP3CB	grey
PPP3CC	grey
PPP3R1	grey
PPP4C	yellow
PPP4R1	grey
PPP4R1L	grey
PPP4R2	grey
PPP5C	grey
PPP6C	grey
PPP6R1	grey
PPP6R2	grey
PPP6R3	grey
PPRC1	grey
PPT1	grey
PPTC7	grey
PPWD1	grey
PQBP1	grey
PRADC1	grey
PRAF2	grey
PRAM1	grey
PRC1	turquoise
PRCC	grey
PRCP	grey
PRDM1	grey
PRDM10	grey
PRDM11	grey
PRDM12	grey
PRDM15	grey
PRDM2	grey
PRDM4	grey
PRDM5	grey
PRDM7	grey
PRDM8	grey
PRDX1	grey
PRDX2	grey
PRDX3	grey
PRDX4	grey
PRDX5	grey
PRDX6	grey
PREB	blue
PRELID1	grey
PRELID2	grey
PRELP	grey
PREP	grey
PREPL	grey
PREX1	grey
PRF1	grey
PRG4	grey
PRH1	grey
PRICKLE1	grey
PRICKLE3	grey
PRIM1	turquoise
PRIM2	grey
PRKAA1	grey
PRKAA2	grey
PRKAB1	grey
PRKAB2	grey
PRKACA	grey
PRKACB	turquoise
PRKAG1	grey
PRKAG2	grey
PRKAR1A	grey
PRKAR1B	grey
PRKAR2A	grey
PRKAR2B	grey
PRKCA	grey
PRKCB	grey
PRKCD	grey
PRKCE	grey
PRKCH	grey
PRKCI	grey
PRKCQ	grey
PRKCSH	grey
PRKCZ	grey
PRKD2	yellow
PRKD3	brown
PRKDC	grey
PRKG1	grey
PRKG2	grey
PRKRA	grey
PRKRIP1	grey
PRKX	grey
PRKY	grey
PRMT1	grey
PRMT2	grey
PRMT3	grey
PRMT5	grey
PRMT6	grey
PRMT7	grey
PRNP	grey
PROC	grey
PROCA1	grey
PROCR	grey
PROK2	grey
PROKR1	grey
PROM2	grey
PRORSD1P	grey
PROS1	grey
PROSER1	grey
PROX2	grey
PROZ	grey
PRPF18	grey
PRPF19	grey
PRPF3	grey
PRPF31	grey
PRPF38A	grey
PRPF38B	grey
PRPF39	grey
PRPF4	grey
PRPF40A	brown
PRPF40B	grey
PRPF4B	brown
PRPF6	grey
PRPH2	grey
PRPS1	grey
PRPS2	grey
PRPSAP1	grey
PRPSAP2	grey
PRR11	grey
PRR12	grey
PRR13	grey
PRR14	grey
PRR14L	grey
PRR15L	grey
PRR16	grey
PRR19	grey
PRR22	grey
PRR23C	grey
PRR5	grey
PRR5L	grey
PRR7	grey
PRRC1	grey
PRRC2A	grey
PRRC2C	grey
PRRG1	grey
PRRG2	grey
PRRG4	grey
PRRT2	grey
PRRT3	grey
PRRT4	grey
PRSS12	grey
PRSS16	grey
PRSS21	grey
PRSS22	grey
PRSS23	grey
PRSS27	grey
PRSS30P	grey
PRSS35	grey
PRSS36	grey
PRSS37	grey
PRSS53	grey
PRSS57	grey
PRSS8	grey
PRTFDC1	grey
PRUNE2	grey
PRX	grey
PSAP	grey
PSAT1	grey
PSD	grey
PSD3	grey
PSD4	grey
PSEN1	grey
PSEN2	grey
PSENEN	grey
PSIP1	grey
PSKH1	grey
PSMA1	grey
PSMA2	grey
PSMA3	grey
PSMA4	grey
PSMA5	turquoise
PSMA6	grey
PSMA7	grey
PSMA8	grey
PSMB1	grey
PSMB10	grey
PSMB2	grey
PSMB4	grey
PSMB5	grey
PSMB6	grey
PSMB7	grey
PSMB9	grey
PSMC1	grey
PSMC2	grey
PSMC3	grey
PSMC3IP	grey
PSMC4	grey
PSMC5	blue
PSMC6	grey
PSMD1	grey
PSMD10	grey
PSMD11	grey
PSMD12	blue
PSMD13	grey
PSMD14	grey
PSMD2	grey
PSMD3	grey
PSMD4	blue
PSMD5	grey
PSMD6	grey
PSMD7	grey
PSMD8	brown
PSMD9	grey
PSME1	grey
PSME2	grey
PSME3	grey
PSME4	brown
PSMF1	grey
PSMG1	grey
PSMG2	grey
PSMG3	grey
PSMG4	grey
PSPC1	grey
PSPH	grey
PSPN	grey
PSRC1	grey
PSTK	grey
PSTPIP1	grey
PSTPIP2	grey
PTAFR	grey
PTAR1	grey
PTBP1	grey
PTBP2	grey
PTBP3	grey
PTCD1	grey
PTCD2	grey
PTCD3	grey
PTCH1	grey
PTCH2	grey
PTCHD1	grey
PTCRA	grey
PTDSS1	grey
PTDSS2	grey
PTEN	grey
PTENP1	grey
PTER	grey
PTGDR	grey
PTGDR2	grey
PTGDS	grey
PTGER2	grey
PTGER3	grey
PTGER4	turquoise
PTGES	grey
PTGES2	yellow
PTGES3	grey
PTGFRN	grey
PTGIR	grey
PTGIS	grey
PTGR1	grey
PTGR2	grey
PTGS1	grey
PTGS2	grey
PTH2R	grey
PTHLH	grey
PTK2	grey
PTK2B	grey
PTK6	grey
PTK7	grey
PTMA	grey
PTMS	grey
PTOV1	yellow
PTP4A1	grey
PTP4A2	grey
PTPDC1	grey
PTPMT1	grey
PTPN1	grey
PTPN11	grey
PTPN12	grey
PTPN13	grey
PTPN14	grey
PTPN18	yellow
PTPN2	grey
PTPN21	grey
PTPN22	grey
PTPN23	grey
PTPN4	grey
PTPN6	blue
PTPN7	grey
PTPN9	yellow
PTPRA	yellow
PTPRB	grey
PTPRC	grey
PTPRE	grey
PTPRF	grey
PTPRJ	grey
PTPRM	grey
PTPRN	grey
PTPRN2	grey
PTPRO	grey
PTPRS	grey
PTPRVP	grey
PTRH1	grey
PTRH2	grey
PTRHD1	grey
PTS	blue
PTTG1	grey
PTTG1IP	grey
PTTG2	grey
PTTG3P	grey
PTX3	grey
PUF60	grey
PUM1	grey
PUM2	brown
PURA	grey
PURB	grey
PUS1	grey
PUS10	grey
PUS3	grey
PUS7	grey
PUS7L	grey
PUSL1	grey
PVR	grey
PVRIG	grey
PVT1	grey
PWP1	grey
PWP2	grey
PWWP2A	grey
PWWP2B	grey
PXDC1	grey
PXDN	grey
PXDNL	grey
PXK	grey
PXMP2	grey
PXMP4	grey
PXN	grey
PXT1	grey
PYCARD	grey
PYCR1	grey
PYCR2	grey
PYGB	grey
PYGL	grey
PYGM	grey
PYGO2	grey
PYHIN1	grey
PYROXD1	grey
PYROXD2	grey
PYY2	grey
PZP	grey
QDPR	grey
QKI	grey
QPCT	grey
QPCTL	grey
QPRT	grey
QRFP	grey
QRFPR	grey
QRICH1	grey
QRICH2	grey
QRSL1	grey
QSER1	grey
QSOX1	grey
QSOX2	grey
QTRT1	grey
R3HCC1	grey
R3HDM1	grey
R3HDM2	grey
R3HDM4	yellow
RAB10	grey
RAB11A	grey
RAB11B	grey
RAB11FIP1	grey
RAB11FIP2	grey
RAB11FIP3	grey
RAB11FIP4	grey
RAB11FIP5	grey
RAB12	grey
RAB13	grey
RAB14	brown
RAB15	grey
RAB18	grey
RAB19	grey
RAB1A	blue
RAB1B	grey
RAB20	grey
RAB21	grey
RAB22A	grey
RAB23	grey
RAB24	grey
RAB25	grey
RAB26	grey
RAB27A	grey
RAB27B	grey
RAB28	grey
RAB2A	grey
RAB2B	grey
RAB30	grey
RAB31	grey
RAB32	grey
RAB33A	grey
RAB33B	grey
RAB34	grey
RAB35	grey
RAB36	grey
RAB37	grey
RAB38	grey
RAB39B	grey
RAB3A	grey
RAB3B	grey
RAB3D	grey
RAB3GAP1	grey
RAB3GAP2	grey
RAB3IP	grey
RAB40B	grey
RAB40C	grey
RAB41	grey
RAB42	grey
RAB43	grey
RAB4A	grey
RAB5A	grey
RAB5B	grey
RAB5C	grey
RAB6A	grey
RAB6B	grey
RAB6C	grey
RAB7A	grey
RAB8A	grey
RAB8B	grey
RAB9A	grey
RAB9B	grey
RABAC1	grey
RABEP1	grey
RABEP2	grey
RABEPK	grey
RABGAP1	grey
RABGAP1L	grey
RABGEF1	grey
RABGGTA	grey
RABGGTB	brown
RABIF	grey
RABL2A	grey
RABL2B	grey
RABL3	grey
RAC1	grey
RAC2	blue
RAC3	grey
RACGAP1	grey
RAD1	grey
RAD17	grey
RAD18	grey
RAD21	brown
RAD21-AS1	grey
RAD21L1	grey
RAD23A	grey
RAD23B	grey
RAD50	grey
RAD51	grey
RAD51AP1	grey
RAD51B	grey
RAD51C	grey
RAD51D	grey
RAD52	grey
RAD54B	grey
RAD54L	grey
RAD54L2	grey
RAD9A	grey
RAD9B	grey
RADIL	grey
RAE1	grey
RAET1E	grey
RAET1K	grey
RAF1	grey
RAG1	grey
RAI1	grey
RAI14	grey
RAI2	grey
RALA	grey
RALB	grey
RALBP1	grey
RALGAPA1	grey
RALGAPA2	grey
RALGAPB	grey
RALGDS	grey
RALGPS1	grey
RALGPS2	grey
RALY	brown
RAMP1	grey
RAMP2	grey
RAN	grey
RANBP1	yellow
RANBP10	grey
RANBP2	blue
RANBP3	grey
RANBP3L	grey
RANBP6	grey
RANBP9	grey
RANGAP1	grey
RANGRF	grey
RAP1A	grey
RAP1B	grey
RAP1GAP	grey
RAP1GAP2	grey
RAP1GDS1	grey
RAP2A	grey
RAP2B	grey
RAP2C	blue
RAPGEF1	grey
RAPGEF2	grey
RAPGEF3	grey
RAPGEF4	grey
RAPGEF5	grey
RAPGEF6	grey
RAPGEFL1	grey
RAPH1	grey
RAPSN	grey
RARA	grey
RARB	grey
RARG	grey
RARRES1	grey
RARRES2	grey
RARS2	grey
RASA1	brown
RASA2	grey
RASA3	grey
RASA4	grey
RASAL1	grey
RASAL2	grey
RASAL3	grey
RASD1	grey
RASD2	grey
RASGEF1A	grey
RASGEF1B	grey
RASGRF2	grey
RASGRP1	grey
RASGRP2	grey
RASGRP3	grey
RASGRP4	grey
RASIP1	grey
RASL10A	grey
RASL10B	grey
RASL11A	grey
RASSF1	grey
RASSF2	grey
RASSF3	grey
RASSF4	grey
RASSF5	grey
RASSF6	grey
RASSF7	grey
RASSF8	grey
RAVER1	grey
RAVER2	grey
RB1	grey
RB1CC1	brown
RBAK	grey
RBBP4	grey
RBBP5	grey
RBBP6	grey
RBBP7	grey
RBBP8	grey
RBBP9	grey
RBCK1	grey
RBFA	grey
RBFOX2	grey
RBFOX3	grey
RBKS	grey
RBL1	grey
RBL2	grey
RBM10	grey
RBM11	grey
RBM12	grey
RBM12B	grey
RBM14	grey
RBM15	grey
RBM15B	grey
RBM17	grey
RBM18	grey
RBM19	grey
RBM20	grey
RBM22	grey
RBM23	grey
RBM25	grey
RBM26	brown
RBM26-AS1	grey
RBM27	grey
RBM28	grey
RBM3	grey
RBM33	grey
RBM34	blue
RBM38	turquoise
RBM39	grey
RBM4	grey
RBM41	grey
RBM42	grey
RBM43	grey
RBM44	grey
RBM45	grey
RBM47	grey
RBM48	grey
RBM4B	grey
RBM5	grey
RBM6	grey
RBM7	blue
RBM8A	grey
RBMS1	grey
RBMS2	grey
RBMS3	grey
RBMX	grey
RBMX2	grey
RBMXL1	grey
RBP2	grey
RBP5	grey
RBP7	grey
RBPJ	grey
RBPMS	grey
RBX1	grey
RC3H1	grey
RC3H2	grey
RCAN1	grey
RCAN2	grey
RCAN3	grey
RCAN3AS	grey
RCBTB1	grey
RCBTB2	grey
RCC1	grey
RCC2	grey
RCCD1	grey
RCE1	grey
RCHY1	blue
RCL1	grey
RCN1	grey
RCN2	grey
RCN3	grey
RCOR1	turquoise
RCOR2	grey
RCOR3	grey
RCSD1	grey
RD3	grey
RDH10	grey
RDH11	turquoise
RDH12	grey
RDH14	grey
RDH16	grey
RDH5	grey
RDX	grey
REC8	grey
RECK	grey
RECQL	grey
RECQL4	grey
RECQL5	grey
REEP1	grey
REEP2	grey
REEP3	grey
REEP4	grey
REEP5	grey
REEP6	grey
REG4	grey
REL	turquoise
RELA	turquoise
RELB	grey
RELL1	grey
RELL2	grey
RELN	grey
RELT	grey
REM2	grey
RENBP	grey
REPIN1	yellow
REPS1	yellow
REPS2	grey
RER1	grey
RERE	grey
REST	grey
RET	grey
RETN	grey
RETSAT	grey
REV1	grey
REV3L	brown
REXO1	grey
REXO2	grey
REXO4	grey
RFC1	brown
RFC2	grey
RFC3	grey
RFC4	grey
RFC5	grey
RFESD	grey
RFFL	grey
RFK	grey
RFNG	grey
RFPL2	grey
RFT1	grey
RFTN1	grey
RFTN2	grey
RFWD3	grey
RFX1	grey
RFX2	grey
RFX3	grey
RFX4	grey
RFX5	grey
RFX7	grey
RFX8	grey
RFXANK	grey
RFXAP	grey
RGL1	grey
RGL4	grey
RGMA	grey
RGMB	grey
RGP1	grey
RGPD1	grey
RGPD2	grey
RGPD3	grey
RGPD4	grey
RGS1	turquoise
RGS10	grey
RGS11	grey
RGS12	grey
RGS13	grey
RGS14	grey
RGS16	turquoise
RGS17	grey
RGS18	grey
RGS19	grey
RGS2	blue
RGS20	grey
RGS3	grey
RGS5	grey
RGS6	grey
RGS9	grey
RGS9BP	grey
