SRR8508516	SRR8508517	SRR8508518	SRR8508519	SRR8508520	SRR8508521	SRR8508522	SRR8508523	SRR8508524	SRR8508525
PGAM1P11	0.39171038852965	0.469051548520049	0.558014659313538	0.379605040726783	0	0	0	0.322550046859788	0.345961231128034	0.414019163863894
RNU6-828P	2.36344547503474	3.05352850351369	2.85046156472266	1.86562473259834	2.24789906494838	2.38139644335212	1.84819611415427	1.70960861674918	1.81499080251782	2.45757272369843
KIF1B	0.154252038289773	0.0660647298905905	0.142740763917741	0.167987781474176	0.115110663449328	0.212961383365372	0.0581828719716717	0.0975685323453557	0.125175443955826	0.0806344212082974
RNU6-37P	1.63564917052442	0.757151653496324	0.630341616656127	1.5737159647843	0.626406612479015	1.27800778668893	1.43832110557353	0	1.01567706078129	0.616793417549746
PGD	1.7575511781681	1.5370905870419	1.95498151873736	1.83028120986117	1.55976587000209	1.64980616385393	1.77671495774454	1.89902459704494	1.95093018689853	2.09657369254612
CENPS-CORT	0	0.00741040609629474	0.0136466320984933	0	0.0248931841508805	0	0.00252241763072444	0	0	0.0243325829446825
CENPS	0.0274169180682034	0.127062419560509	0.0323345820351408	0.150200467555578	0.0957138933898812	0.0909589950422769	0.0478479212547916	0.131004471695858	0.0287714152978303	0.0600542186137574
CORT	0	0	0	0	0	0.0677807092273512	0	0.0524680316293713	0	0.037926672929944
DFFA	2.40329707844666	3.02211405596439	2.59014559183988	2.7117894633293	2.8403797727562	2.13602297960969	2.48597860656723	2.617267198159	2.77810947781382	2.70168441530595
PEX14	0.0264089915499734	0.0308835947178905	0.020429974176582	0.046812559120738	0.024442607198384	0.056459970649701	0.0335235350429614	0.0402887310376342	0.039349864912972	0.0403259605294589
RN7SL614P	0.623993137620353	0	0.261205809986904	0	0	0	0	0.287040064837127	0	0.256108202099498
CASZ1	0.0895188722923986	0.0636727842262922	0.108864316755734	0.0920548471859732	0.0722898709938379	0.168973690047622	0.100719599748082	0.10816695157769	0.0491195215897835	0.0521154113724061
C1orf127	0.00795664671218843	0.0116836816354758	0.0238883376651168	0	0.00700926229628106	0.0316268244056894	0.01610453329832	0.00586070309167969	0.00637276604028177	0.0115983542451399
CFL1P6	0	0	0	0	0	0.653304525014616	0.39006534141695	0.113142982323621	0.0943126265077507	0
TARDBP	4.48115113555473	4.88837590899551	4.85966304085381	4.79274119592901	5.03566986171078	5.30047560340033	4.23067575636235	5.08680457522365	4.88477259043777	4.93307040758824
MASP2	0.0339516579640668	0.0795606102080995	0.0760826585260275	0.173312802227441	0.0751131984410602	0.183689320677748	0.00271305783802877	0.0708817181680936	0.0656609448239305	0.149856033821505
SRM	0.624756620840473	0.741412680602366	0.409563447125867	0.638837745040155	0.692517385378814	0.839822234974973	0.465818034739851	0.595676030814364	0.549593410063035	0.433883684500211
EXOSC10	2.27171569310351	2.60914774170211	2.47499765952999	2.54100625952139	2.63250149191874	2.51251359890709	2.04623425323204	2.49688019509082	2.59086692106862	2.43862988919787
EXOSC10-AS1	0.124338964711674	0.11320513760704	0	0.173974671810382	0.325786269676096	0.226635591795223	0.132868074254175	0.145020742351343	0.0661156247400635	0.318619232412887
MTOR	0.290574469472339	0.400092396242852	0.363527308379396	0.421365973004085	0.45201853851501	0.455405768801554	0.222784879347176	0.342676094760853	0.396568630140004	0.409742616254317
MTOR-AS1	0.17962498603824	0.0584475191814816	0.115909846351356	0.028529225640259	0.133305585299198	0.0290478509376278	0.113827265331179	0.0222085423995985	0.0310573246707408	0.0769261971992107
RNU6-537P	0.799043245860309	0.781622584639371	1.12038678930377	0.767300781745935	1.69653310422202	1.67683225239695	0.906353122560893	2.18276652511941	1.04741603347135	1.44911685263793
ANGPTL7	0	0.0939684907022591	0.109756183518737	0.0428023087083171	0	0.0256790863253579	0.0268171760750265	0.0344530391300021	0.0934208740082696	0.0450093707757295
RNU6-291P	0	0.757151653496324	0.630341616656127	0.742642760556076	0.626406612479015	0	0	0	1.01567706078129	1.06275090935939
RPL39P6	1.00273162982256	0.585750842478477	1.14243658537968	0.572676957847231	0.486141055560738	1.01457607442332	0.667864853960839	0	0.441518247350741	0
UBIAD1	1.1426393675032	0.884173513804235	0.901461505906161	1.07632134349479	0.967565048261009	1.10861596147378	0.948125837520958	0.908227894112462	1.0666804025757	0.894322652671748
UBE2V2P3	0.598189993054301	0.264690409215218	0.468604968429505	0	0	0.518817510301901	0.559171563405642	0.647507436936317	0	0.288136602155324
DISP3	0.00717240272642671	0.00217211160543306	0.000580619632900574	0.00657553475614433	0.0163523648032357	0.0163745597274817	0.0029402412181768	0.00433516715373438	0.00745283927352297	0.00462640543150409
FBXO2	0.107613593913098	0.0679847959347048	0.0506066752489552	0.0682887795209312	0.054008571274565	0.0930975056908104	0.0705400335655251	0.058621171575204	0.0324304999321151	0.0356300759449453
FBXO44	2.63059662116559	2.87751485735826	2.76789461002259	3.05083167342765	3.34495075901837	3.30428078460847	2.57205257097486	3.23926455212424	3.54442754300687	3.64743135755207
FBXO6	2.54842176904164	3.00925548368289	2.61068510948203	2.59456377496208	2.86808067807652	2.15523930163329	2.617267198159	2.77589783474582	2.85639712224614	2.86435631415753
MAD2L2	0.736681059251365	0.879849677459573	0.922709152855145	1.07026175207293	0.942557653349257	1.01297133130557	0.825885011685949	0.769712783558095	0.97920596921636	1.04304606239155
DRAXIN	0.516257408834453	0.467792895552819	0.556136870261472	0.834598635011272	0.206289111983079	0.423346886215692	0.498869411368521	0.189740646981351	0.246616857256915	0.97920596921636
AGTRAP	2.76180498941446	3.04180891415357	3.07158999955607	2.93471479301903	3.14294705203611	2.93541022196853	2.99100856986211	2.83484779097391	3.17448456598296	3.4020404133695
C1orf167	0	0.0220105558452768	0.0178740147328717	0	0.00807629401413626	0.0083575438114547	0.0079424025673791	0.0225137045056723	0	0.00906881847463626
MTHFR	1.06525825327293	1.33244955027204	1.35397054136273	1.72884357583251	2.00166484852293	0.989099682937802	1.44890967456415	1.84515189035697	2.06513265253656	2.02872564519456
CLCN6	0.362442314783205	0.445167029065946	0.50183247140493	0.561279536157426	0.58213646832915	0.543170312683383	0.443276055645347	0.450265908814775	0.639532760125694	0.500370091605848
NPPA	0.228589574706847	0.18210735818023	0.024880500694093	0.415899142137391	0.304060419283882	0.0536126082621532	0.164441377552047	0.221760207299292	0.140860757063867	0.166396960168728
RNU5E-4P	1.52275199984683	0	1.33649826324831	0.681899647718804	0.577887647452968	1.81428786313281	1.71804660914526	1.5962312726208	0	0.97778767432105
KIAA2013	1.38062670088502	1.39309738830701	1.26920527493653	1.43102955189863	1.47495466922171	1.3909833373815	1.39590146555467	1.50092748666472	1.3780670082485	1.3823466817819
PLOD1	1.11925298817345	1.35593277977761	1.35012295762699	1.63316456557542	1.23497002662076	1.49109367513732	1.38592709677504	1.05657364208569	1.95367018520582	1.79366227465922
MFN2	0.917482557309453	0.899236334477922	1.16629486968038	1.21870623446142	1.01317670256504	1.14570333970694	1.00149654104356	0.99468226747759	1.28746690902054	1.20350837334881
MIIP	0.144840958103455	0.901059531941528	0.358464020355025	0.511363590292407	0.799276326329808	0.418255482192904	0.430642663763366	0.403965176146796	0.905718676390952	0.585944059388526
TNFRSF8	0.00388140919326504	0.0020740651684672	0.00921841103403496	0.00570824190970531	0.00456361667119722	0.0165653393451217	0.00479657551883419	0	0.00573193028722936	0.00928174015590834
RPL23AP89	0.669276001815759	0.659169224697434	0.538785209003017	0.875100106639048	0	0.401014032156959	1.27930138805393	0	0.507692121175738	0.278918396590011
TNFRSF1B	2.38267726315638	2.0182031168858	1.97938859144075	2.13445330587112	1.76965214513905	1.90859000610159	2.02297752617674	1.67710757026972	1.66865922694558	1.62142351330508
RPL10P17	0.56269012387019	0	0.437620490122401	0.303999491855607	0.467108158657066	0.333340340430363	1.59720458216587	0.45921531233883	0.596514923285254	0.227587177183983
SNORA70	4.30244586805205	5.00355862297852	4.5517439894549	3.75028384404291	3.9202300965647	4.12742125461956	4.11920724058653	4.83019394858634	4.32225390084743	4.04444889353574
VPS13D	0.208695075326286	0.298795702698453	0.210501115260943	0.269575798917719	0.231357777118958	0.31253507416283	0.187562139926289	0.26932000151861	0.227898728579714	0.207773509773115
SNORA59A	0	0	0	0.950362844371733	0.816671596806388	0.607748256930533	0	0.837199768480498	0.435586896715436	0
LINC02766	0.145520935684064	0.279082733295954	0.493723242787216	1.08385559038275	1.34250947412233	0.165369413045056	0.707859710549549	0.594163093544009	0.69402971211517	0.303896141572658
DHRS3	1.9004902708195	2.90716844827457	1.90331042772098	2.37745624303896	2.7901181062534	2.65519744476137	1.78699374221472	2.16952998020073	2.5633049889136	2.18043032617993
RNU6ATAC18P	3.43997104366967	2.57414997199902	3.84877511877162	4.03489459350045	3.99199638420887	3.87529897100577	3.01058109348214	4.55452639646474	3.67084818507366	3.15223363396879
MIR6730	0	2.06290809959139	2.22410690274773	1.04957476230139	1.43841051096425	0	0	2.73223352047585	1.77641567489842	1.87607906112545
AADACL4	0.00589432437347065	0	0.00434635167718083	0	0	0	0	0	0.00916038332992625	0.0108170773317495
C1orf158	0.00352389594343696	0.0185224073575492	0.00601461588967385	0.0207704842063777	0.0239902544903221	0	0.0444994242878225	0.027280703869974	0	0.0260509694084738
HNRNPCL1	0.360046853439417	0.288729697851977	0.323093576209464	0.409742616254317	0.298724531496475	0.380812964176145	0.39601767336174	0.244957432159497	0.212458516156552	0.163042346777838
HNRNPCL3	0	0	0.0316438513803462	0	0	0.11481674444485	0	0.0495492303100194	0	0
PRAMEF9	0.0349206919572083	0	0.0260995375513969	0	0	0	0	0.0175515621023967	0	0
LRRC38	0.00140426940875473	0.00216266213969518	0.0009535285176487	0	0.0102340119638462	0	0.00293424853110916	0.00547493897051883	0.00350692648025304	0.0086514932541736
BRWD1P1	0	0	0.585117888853045	0	0	0	0	0	0	0.305342914738092
PDPN	0.00589075561941655	0.00423388796636263	0.0140146308941178	0	0	0.00727614038568263	0.00344767421956364	0.00595059854943338	0	0.00516475949999004
PRDM2	1.38540210914279	1.34984875116337	1.40544731517572	1.37453322270406	1.2347183176431	1.42446366132712	1.01864825626804	1.25718144561146	1.06513358160657	1.19497333504143
KAZN	0.000642656033162634	0.000373207924110549	0.000228880295996356	0.00415022392546195	0.00319402582470769	0.00355008564689871	0.000377226114198281	0.00346515072543402	0.0030736810069153	0.00182697058973521
KAZN-AS1	0.000647414075761883	0.000340395047999916	0.00503675897474443	0	0.00455765964116058	0	0.00127899020108673	0.00850077643557365	0.0057124061407825	0.00547074729149307
TBCAP2	0	0	0.428949746204298	0	0.32654260735959	0	0.221660967463576	0	0	0.149044965581776
TMEM51-AS1	0.00283776726966354	0.0080114674771581	0.0128222557090071	0.0113734189505207	0.015542869987721	0.0309043108015386	0.0200485769503962	0.0137437811844197	0.0100839835014685	0.0137230789047692
TMEM51	0.000792166120566139	0.00255310452074219	0.00181295166295886	0	0	0.00735354544245196	0.00876066893263017	0.00954733857097444	0.00389392098277204	0.00763621844081633
FHAD1	0.0255734000153868	0.0351239466020947	0.0193752212950216	0.0532482502420235	0.039484429682139	0.0219345550806402	0.0297575731700573	0.0665833735944279	0.0406311289030957	0.0380312912924664
FHAD1-AS1	0.00836441050501959	0.00614905191497046	0.0140599571941442	0.0483065216052114	0.0362185311899597	0.0119539144769407	0.00863686246090075	0.0276164238754156	0.0443385804428939	0.0142173052806913
EFHD2	3.1419741135963	2.62089561073115	2.8334548138351	3.07403285590537	2.86725274241427	2.72929823406146	3.16931942233437	2.85639712224614	2.90480761071225	2.64735593223627
CTRC	0.19472110411506	0.321579775769961	0.855675787840239	0.385224032181001	0.495887950196942	0.59003988639251	0.373907901706593	0.467522645457361	0.57860364285677	0.667479624882654
CELA2A	0.0153069601992381	0.011579805973646	0.00707513015024863	0.0138213925996514	0	0	0	0.0585896115482315	0.0131992626195007	0.00572143070403839
CELA2B	0.015398065857969	0.0037268772071564	0.00893457946233719	0.0211174296304595	0.0225601151976857	0.020751333145367	0.00518030885907598	0.00720786602513711	0.00480045586189821	0.00354642399659062
CASP9	0.847258357107076	1.20308349046942	0.734671748743086	0.683339409226538	1.18182504737707	0.841793048359544	0.586197817428049	0.753218385767794	0.859583216435078	0.654172654321796
DNAJC16	0.581323503661554	1.0666804025757	0.65240907389425	0.788219987266766	1.4579772452044	0.819799445399893	1.04137893041578	0.866824849593255	0.738690716850802	0.767754240276887
AGMAT	0.404828479580755	0.346928834506711	0.182341679053842	0.276900623539783	0.424084287934466	0.193308215368325	0.154030400364561	0.351733210453292	0.213488481380266	0.209677835490067
CHCHD2P6	0	0.421819664101135	0.602772979031589	0.574240174687695	0.487264298670512	1.12050436212753	1.87627788211228	0.74105848266408	0.565160010816415	0.16374733854415
DDI2	0.906109046508318	1.24046993951202	0.790148073721456	0.680757853538098	0.920255580255757	0.64149873751407	0.829133725509524	0.984514510574763	0.800403674702455	0.777818609181482
PLEKHM2	0.0560111184614746	0.0332224743198728	0.0656307432239183	0.0760067311791954	0.14550550393452	0.123401128986438	0.0735184655411534	0.0891635527403627	0.0683187004447413	0.0443385804428939
SLC25A34	0.19524302610591	0.208620740360649	0.127819089948988	0.379129757918903	0.31084751571501	0.253366314965322	0.542872213707039	0.37098110102907	0.332504379695163	0.125126985666081
TMEM82	0.031569797705944	0.0788838162346512	0.0494082471068566	0	0	0.0296474464033535	0	0	0	0
FBLIM1	0.00190783107755057	0.0072696931636018	0.00957140063743041	0.00909447441828172	0	0	0.0265873317896473	0.0211764213426529	0.0134330079570109	0.00306429928067051
RPL12P14	0	0.198331049313089	0.298724531496475	0.529049792535379	0.324133377919102	0.571806840634135	0	0.322037959070213	0	0
UQCRHL	1.79830271233256	1.57603398390474	1.82303452886381	1.7100737852913	1.55319383433122	1.67357059460399	2.309612980717	1.90201782320277	1.67198643538511	1.68563347816492
FLJ37453	0.431880657897557	0.324576322651257	0.351206234983882	0.581181197779998	0.405614088080891	0.554075363240283	0.419184431337984	0.241134778281074	0.420339492456363	0.395812664707922
SPEN	1.06189763854626	1.16924494741029	0.930353945774862	1.01664565813787	1.14300799835651	0.769119214642963	0.718237076215421	0.895322042465527	0.923476951749125	0.90643277739527
ZBTB17	0.207195082953769	0.145536367433607	0.226509526552956	0.0977881350474938	0.144882821698267	0.200838836801178	0.145712232399828	0.101676304664601	0.188044119283766	0.149630120589702
TBC1D3P6	0.0162103587846231	0	0.0271532983386907	0	0	0	0.0394163208622606	0	0	0
SRARP	0.0174373697980278	0.052949560685047	0.096873030487795	0	0	0	0	0	0.0375602442582499	0.0175266468781047
HSPB7	0.0310711635159568	0.0969016095404849	0	0	0	0	0.0143881840225256	0.0224331983558993	0.0173208800793139	0
CLCNKA	0.00422706182892988	0.0117549197637374	0	0.0861897095343554	0.0459916881860331	0.0229725145679008	0	0.0104053379756187	0.0133167090839102	0
CLCNKB	0.011075343260534	0.0462452341569151	0.00346128657460963	0.0336977026548032	0.0128937296241866	0.0145892434634074	0.0183430927379699	0.0193639733029167	0.00787330832471552	0.00639233759001322
FAM131C	0.00922309831725943	0.00675673552308155	0	0	0	0	0	0	0	0
EPHA2	0.00178880697111059	0.00894966204868333	0.00281224142251305	0	0.00749935672266944	0	0.00956358397186532	0.00627948021882635	0.00699774087074874	0
ARHGEF19	0.530393901974815	0.732494224385811	0.892787840352507	0.632700427716924	1.11604364054133	0.667717482003149	0.64149873751407	0.778183469217993	1.04425975363285	0.818211798401214
ANO7L1	0.124539196037307	0.015471479579571	0.114052897460194	0.13777177526896	0.132070229924514	0.0663007934017935	0.0769892803733963	0.0210162538916376	0.089771679502554	0.0250528991793392
CPLANE2	0.0140939024886084	0	0.0938644511094908	0.104194289315129	0	0.072147470065898	0.0547752747955602	0.102824268437874	0.230509112655764	0.185538728753258
MT1XP1	3.39469847370492	3.35622453224225	4.35781935829403	4.02510544957392	3.69603661895177	4.45107608801864	3.32915041623936	3.7470658254429	3.4826607742804	4.55452639646474
FBXO42	0.503279459615546	0.684754519445025	0.38954873051396	0.438193967371648	0.585702716469013	0.413710022651004	0.37049613890273	0.579856939425235	0.528085928649983	0.418092249077209
SZRD1	0.955219156780337	1.03323892479483	0.848725278530012	1.13728055653343	1.12076421550894	1.07855065399761	0.781318942093013	0.832547451808539	1.04205256129547	0.846847295367428
RPL22P3	2.11067773862488	0.255355249551089	2.17514496662423	1.98732192433864	2.0924367666548	2.05837709554192	1.65962745645476	1.35317467854237	1.44120649710637	1.80040164442713
