ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment	class	class2
GO:0007166	cell surface receptor signaling pathway	273	-0.355890250721063	-2.33968600470529	1e-10	1.74846153846154e-08	1.4582995951417e-08	248	tags=29%, list=15%, signal=30%	PBXIP1/CTLA4/USP18/TBC1D32/ZFAND2B/RNF138/CD2/P2RX5/CD79B/MVB12B/PDE4D/BCL3/IL12RB1/PTPRK/CXCR6/PRKCH/TMEM25/IL4R/HIP1R/FFAR3/DGKD/TRABD2A/CXCR3/IL15RA/SEMA4D/MZB1/JAK3/CYFIP2/PTGIR/LAX1/IGFBP4/ZBP1/BTBD11/ITM2C/KIR2DS2/TNFRSF25/EFNA5/GDF11/MYO1G/TESPA1/CD8A/PLXNA4/CD28/IL2RA/ZAP70/STAT4/FOXP3/KIT/PVRIG/AXIN2/FLT4/THY1/ITK/GDF10/CARD11/SH2D1A/EPHA1/ADORA2A/IL18R1/NCR3/IL2RB/GPR171/IGSF11/CD6/NKD2/CCL5/PRKCQ/TMEM204/UBASH3A/SLA2/LEF1/CCR7/CD3E/CD3G/TCF7/THEMIS/CD7/CD247/IFITM1/CD8B	BP	imDC
GO:0030217	T cell differentiation	50	-0.61407765938021	-2.9761505891404	1e-10	1.74846153846154e-08	1.4582995951417e-08	292	tags=60%, list=18%, signal=51%	SHH/LAG3/LCK/PATZ1/CTLA4/CD2/BCL3/IL12RB1/PTPRK/IL4R/RASGRP1/JAK3/TESPA1/CD8A/CD28/IL2RA/ZAP70/FOXP3/KIT/ITK/CARD11/IL18R1/RHOH/EOMES/LEF1/CCR7/CD3E/CD3G/TCF7/THEMIS	BP	imDC
GO:0042110	T cell activation	83	-0.585109272391242	-3.17259575227115	1e-10	1.74846153846154e-08	1.4582995951417e-08	278	tags=53%, list=17%, signal=46%	TREML2/LAG3/LCK/PATZ1/CTLA4/CD2/TIGIT/BCL3/IL12RB1/PTPRK/IL4R/RASGRP1/JAK3/LAX1/TESPA1/CD8A/CD28/IL2RA/RASAL3/ZAP70/FOXP3/KIT/THY1/ITK/CARD11/ADORA2A/IL18R1/RHOH/CD5/CLC/EOMES/CD6/CCL5/PRKCQ/SLA2/LEF1/CCR7/CD3E/CD3G/TCF7/THEMIS/DPP4/CD7/CD8B	BP	imDC
GO:0045321	leukocyte activation	112	-0.51010625692072	-2.8880777876931	1e-10	1.74846153846154e-08	1.4582995951417e-08	278	tags=46%, list=17%, signal=41%	TREML2/LAG3/LCK/PATZ1/CTLA4/TBC1D10C/CD2/CD79B/TIGIT/BCL3/SELPLG/IL12RB1/PTPRK/IL4R/IL15RA/RASGRP1/MZB1/UBD/JAK3/LAX1/TESPA1/CD8A/CD28/IL2RA/RASAL3/ZAP70/FOXP3/KIT/THY1/PRF1/ITK/CARD11/ADORA2A/IL18R1/RHOH/CD5/NCR3/CLC/EOMES/CD6/CCL5/PRKCQ/SLA2/LEF1/CCR7/CD3E/CD3G/TCF7/THEMIS/DPP4/CD7/CD8B	BP	imDC
GO:0046649	lymphocyte activation	97	-0.578565109810612	-3.20605070832212	1e-10	1.74846153846154e-08	1.4582995951417e-08	278	tags=52%, list=17%, signal=45%	TREML2/LAG3/LCK/PATZ1/CTLA4/TBC1D10C/CD2/CD79B/TIGIT/BCL3/IL12RB1/PTPRK/IL4R/IL15RA/RASGRP1/MZB1/JAK3/LAX1/TESPA1/CD8A/CD28/IL2RA/RASAL3/ZAP70/FOXP3/KIT/THY1/PRF1/ITK/CARD11/ADORA2A/IL18R1/RHOH/CD5/NCR3/CLC/EOMES/CD6/CCL5/PRKCQ/SLA2/LEF1/CCR7/CD3E/CD3G/TCF7/THEMIS/DPP4/CD7/CD8B	BP	imDC
GO:0051249	regulation of lymphocyte activation	62	-0.574283554252675	-2.93301389529326	1e-10	1.74846153846154e-08	1.4582995951417e-08	292	tags=55%, list=18%, signal=47%	SHH/LAG3/LCK/CTLA4/TBC1D10C/CD2/TIGIT/IL12RB1/IL4R/IL15RA/RASGRP1/MZB1/JAK3/LAX1/TESPA1/CD28/IL2RA/RASAL3/ZAP70/FOXP3/THY1/CARD11/ADORA2A/RHOH/CD5/CLC/CD6/CCL5/PRKCQ/LEF1/CCR7/CD3E/TCF7/DPP4	BP	imDC
GO:0050852	T cell receptor signaling pathway	28	-0.720472220221206	-2.94180213350599	1.27392966386173e-10	2.06831580425551e-08	1.72507317640224e-08	87	tags=54%, list=5%, signal=52%	TESPA1/CD28/ZAP70/FOXP3/PVRIG/THY1/ITK/CARD11/SH2D1A/UBASH3A/SLA2/CCR7/CD3E/THEMIS/CD247	BP	imDC
GO:0050863	regulation of T cell activation	55	-0.586390937462429	-2.91295130006577	1.95181786844828e-10	2.9576546766553e-08	2.46682384636867e-08	292	tags=56%, list=18%, signal=48%	SHH/LAG3/LCK/CTLA4/CD2/TIGIT/IL12RB1/IL4R/RASGRP1/JAK3/LAX1/TESPA1/CD28/IL2RA/RASAL3/ZAP70/FOXP3/THY1/CARD11/ADORA2A/RHOH/CD5/CLC/CD6/CCL5/PRKCQ/LEF1/CCR7/CD3E/TCF7/DPP4	BP	imDC
GO:0030098	lymphocyte differentiation	59	-0.579453366580141	-2.93572434419393	3.19710953853907e-10	4.49738707544518e-08	3.75103346973708e-08	292	tags=54%, list=18%, signal=46%	SHH/LAG3/LCK/PATZ1/CTLA4/CD2/CD79B/BCL3/IL12RB1/PTPRK/IL4R/IL15RA/RASGRP1/JAK3/TESPA1/CD8A/CD28/IL2RA/ZAP70/FOXP3/KIT/ITK/CARD11/IL18R1/RHOH/EOMES/LEF1/CCR7/CD3E/CD3G/TCF7/THEMIS	BP	imDC
GO:0002250	adaptive immune response	57	-0.574364571125186	-2.8807695033696	3.36364189540554e-10	4.49738707544518e-08	3.75103346973708e-08	222	tags=53%, list=14%, signal=47%	CD79B/BCL3/RNF125/IL12RB1/LTA/BACH2/IL4R/JAK3/LAX1/MYO1G/CD8A/CD28/ZAP70/FOXP3/PRF1/ITK/SH2D1A/IL18R1/CLC/EOMES/CD6/PRKCQ/SLA2/LEF1/CD3E/CD3G/THEMIS/CD7/CD247/CD8B	BP	imDC
GO:0051251	positive regulation of lymphocyte activation	41	-0.638272891025982	-2.93261364075568	3.81804818474699e-10	4.82134640218329e-08	4.02123086592359e-08	187	tags=54%, list=12%, signal=49%	IL12RB1/IL4R/IL15RA/RASGRP1/JAK3/TESPA1/CD28/IL2RA/RASAL3/ZAP70/FOXP3/THY1/CARD11/RHOH/CD5/CD6/CCL5/PRKCQ/LEF1/CCR7/CD3E/DPP4	BP	imDC
GO:0050776	regulation of immune response	97	-0.481708582512856	-2.66933162055992	4.75556111491346e-10	5.68915284957805e-08	4.74502247532363e-08	276	tags=45%, list=17%, signal=40%	LAG3/ZCCHC3/LCK/CTLA4/USP18/CD79B/PDE4D/RNF125/IL12RB1/PRKCH/LTA/IL4R/SERPINB9/APOBEC3G/RASGRP1/PYHIN1/JAK3/LAX1/ZBP1/KIR2DS2/MYO1G/TESPA1/CD28/ZAP70/FOXP3/KIT/PVRIG/THY1/ITK/CARD11/SH2D1A/IL18R1/NCR3/CLC/CCL5/PRKCQ/UBASH3A/SLA2/CCR7/CD3E/THEMIS/CD96/CD247/CD8B	BP	imDC
GO:0050870	positive regulation of T cell activation	37	-0.659889455665664	-2.95800777683332	5.24103486342259e-10	5.95643612227978e-08	4.96794936264426e-08	187	tags=57%, list=12%, signal=51%	IL12RB1/IL4R/RASGRP1/JAK3/TESPA1/CD28/IL2RA/RASAL3/ZAP70/FOXP3/THY1/CARD11/RHOH/CD5/CD6/CCL5/PRKCQ/LEF1/CCR7/CD3E/DPP4	BP	imDC
GO:1903039	positive regulation of leukocyte cell-cell adhesion	41	-0.633201738491844	-2.90931368347243	6.75559535357517e-10	7.31212773270303e-08	6.09866026656084e-08	187	tags=54%, list=12%, signal=49%	IL12RB1/IL4R/RASGRP1/JAK3/ETS1/TESPA1/CD28/IL2RA/RASAL3/ZAP70/FOXP3/THY1/CARD11/RHOH/CD5/CD6/CCL5/PRKCQ/LEF1/CCR7/CD3E/DPP4	BP	imDC
GO:0002429	immune response-activating cell surface receptor signaling pathway	42	-0.632793375041034	-2.94094835924554	8.3434835934801e-10	8.24553835129577e-08	6.87716885668543e-08	108	tags=57%, list=7%, signal=55%	LCK/CTLA4/CD79B/PDE4D/PRKCH/LAX1/KIR2DS2/MYO1G/TESPA1/CD28/ZAP70/FOXP3/PVRIG/THY1/ITK/CARD11/SH2D1A/NCR3/UBASH3A/SLA2/CCR7/CD3E/THEMIS/CD247	BP	imDC
GO:0002757	immune response-activating signal transduction	42	-0.632793375041034	-2.94094835924554	8.3434835934801e-10	8.24553835129577e-08	6.87716885668543e-08	108	tags=57%, list=7%, signal=55%	LCK/CTLA4/CD79B/PDE4D/PRKCH/LAX1/KIR2DS2/MYO1G/TESPA1/CD28/ZAP70/FOXP3/PVRIG/THY1/ITK/CARD11/SH2D1A/NCR3/UBASH3A/SLA2/CCR7/CD3E/THEMIS/CD247	BP	imDC
GO:0045785	positive regulation of cell adhesion	63	-0.549449108122707	-2.80246259438678	1.07016660779263e-09	1.01353695813027e-07	8.45337745892339e-08	154	tags=41%, list=9%, signal=39%	IL4R/CCL28/RASGRP1/FBLN2/JAK3/ETS1/ADAM19/TESPA1/CD28/IL2RA/RASAL3/ZAP70/FOXP3/THY1/CARD11/EPHA1/RHOH/CD5/CD6/CCL5/PRKCQ/SPOCK2/LEF1/CCR7/CD3E/DPP4	BP	imDC
GO:0050851	antigen receptor-mediated signaling pathway	35	-0.656061732282937	-2.88197388184824	1.20936595632327e-09	1.09955552748912e-07	9.1708129993188e-08	263	tags=60%, list=16%, signal=51%	LCK/CTLA4/CD79B/PDE4D/PRKCH/LAX1/TESPA1/CD28/ZAP70/FOXP3/PVRIG/THY1/ITK/CARD11/SH2D1A/UBASH3A/SLA2/CCR7/CD3E/THEMIS/CD247	BP	imDC
GO:0022409	positive regulation of cell-cell adhesion	47	-0.593000555389171	-2.83912328798771	2.68018086376579e-09	2.34309657820755e-07	1.95425333426809e-07	154	tags=49%, list=9%, signal=46%	IL12RB1/IL4R/RASGRP1/JAK3/ETS1/ADAM19/TESPA1/CD28/IL2RA/RASAL3/ZAP70/FOXP3/THY1/CARD11/RHOH/CD5/CD6/CCL5/PRKCQ/LEF1/CCR7/CD3E/DPP4	BP	imDC
GO:1903037	regulation of leukocyte cell-cell adhesion	54	-0.567840846369261	-2.80091895881577	3.52429648106314e-09	2.96693551905797e-07	2.47456450775623e-07	154	tags=56%, list=9%, signal=52%	SHH/LAG3/LCK/CTLA4/TIGIT/IL12RB1/IL4R/CCL28/RASGRP1/JAK3/ETS1/LAX1/TESPA1/CD28/IL2RA/RASAL3/ZAP70/FOXP3/THY1/CARD11/ADORA2A/RHOH/CD5/CD6/CCL5/PRKCQ/LEF1/CCR7/CD3E/DPP4	BP	imDC
GO:0002764	immune response-regulating signaling pathway	54	-0.566708491859557	-2.79533353248617	4.04640554548331e-09	3.28481421602984e-07	2.73969037120881e-07	265	tags=52%, list=16%, signal=45%	ZCCHC3/LCK/CTLA4/CD79B/PDE4D/RNF125/PRKCH/LAX1/KIR2DS2/MYO1G/TESPA1/CD28/ZAP70/FOXP3/KIT/PVRIG/THY1/ITK/CARD11/SH2D1A/NCR3/PRKCQ/UBASH3A/SLA2/CCR7/CD3E/THEMIS/CD247	BP	imDC
GO:0002253	activation of immune response	51	-0.560921759130092	-2.72072271747381	8.37924115386494e-09	6.56759142852931e-07	5.47768178515817e-07	265	tags=53%, list=16%, signal=46%	ZCCHC3/LCK/CTLA4/CD79B/PDE4D/PRKCH/PYHIN1/LAX1/ZBP1/KIR2DS2/MYO1G/TESPA1/CD28/ZAP70/FOXP3/PVRIG/THY1/ITK/CARD11/SH2D1A/NCR3/UBASH3A/SLA2/CCR7/CD3E/THEMIS/CD247	BP	imDC
GO:1903131	mononuclear cell differentiation	66	-0.509380275154123	-2.63900424475579	1.40621429983515e-08	1.0654417011751e-06	8.88628755790564e-07	292	tags=50%, list=18%, signal=43%	SHH/LAG3/LCK/PATZ1/CTLA4/CD2/CD79B/BCL3/IL12RB1/PTPRK/IL4R/IL15RA/RASGRP1/UBD/JAK3/TESPA1/CD8A/CD28/IL2RA/ZAP70/FOXP3/KIT/ITK/CARD11/IL18R1/RHOH/EOMES/LEF1/CCR7/CD3E/CD3G/TCF7/THEMIS	BP	imDC
GO:0048583	regulation of response to stimulus	367	-0.303345597827618	-2.05403276639296	1.7269188093707e-08	1.26622143667729e-06	1.05608854861685e-06	248	tags=26%, list=15%, signal=28%	PBXIP1/CTLA4/USP18/UBE3A/ZFAND2B/TBC1D10C/WRAP53/P2RX5/CD79B/MVB12B/PDE4D/AVP/BCL3/RNF125/RTKN2/GADD45B/IL12RB1/PRKCH/NDFIP2/TMEM25/LTA/FGD3/GCH1/IL4R/HIP1R/FFAR3/SERPINB9/HPSE/DGKD/TRABD2A/OTUD7A/SEMA4D/APOBEC3G/RASGRP1/PIK3IP1/NT5E/MZB1/UBD/PYHIN1/JAK3/CYFIP2/ETS1/PTGIR/RGS3/LAX1/IGFBP4/ZBP1/RGS1/ITM2C/KIR2DS2/GDF11/FHL2/MYO1G/TESPA1/PLXNA4/CD28/IL2RA/RASAL3/ZAP70/FOXP3/KIT/PVRIG/AXIN2/FLT4/THY1/ITK/GDF10/CARD11/CDKN2D/SH2D1A/ADORA2A/IL18R1/RHOH/NCR3/CLC/LBH/CRH/RNF157/IGSF11/RGS9/NKD2/CCL5/PRKCQ/TMEM204/UBASH3A/SLA2/LEF1/CCR7/CD3E/THEMIS/DPP4/CD96/CD247/CD8B	BP	imDC
GO:0030155	regulation of cell adhesion	99	-0.454332944542634	-2.53457115643578	1.95687728162812e-08	1.38999439410647e-06	1.15932104743824e-06	187	tags=35%, list=12%, signal=33%	IL12RB1/CYTIP/IL4R/LMO7/CCL28/CXCR3/SEMA4D/RASGRP1/FBLN2/JAK3/ETS1/LAX1/ADAM19/EFNA5/TESPA1/PLXNA4/CD28/IL2RA/RASAL3/ZAP70/FOXP3/THY1/CARD11/EPHA1/ADORA2A/RHOH/CD5/CD6/CCL5/PRKCQ/SPOCK2/LEF1/CCR7/CD3E/DPP4	BP	imDC
GO:0050778	positive regulation of immune response	72	-0.498816675323839	-2.62223731597093	2.0369568283533e-08	1.40303117298395e-06	1.17019433743678e-06	276	tags=49%, list=17%, signal=42%	LAG3/ZCCHC3/LCK/CTLA4/CD79B/PDE4D/IL12RB1/PRKCH/LTA/IL4R/RASGRP1/PYHIN1/LAX1/ZBP1/KIR2DS2/MYO1G/TESPA1/CD28/ZAP70/FOXP3/PVRIG/THY1/ITK/CARD11/SH2D1A/IL18R1/NCR3/CCL5/PRKCQ/UBASH3A/SLA2/CCR7/CD3E/THEMIS/CD247	BP	imDC
GO:0002694	regulation of leukocyte activation	69	-0.510579081795136	-2.68268870592	2.47202252014997e-08	1.65261976126496e-06	1.37836302129724e-06	308	tags=51%, list=19%, signal=43%	CRLF2/SHH/LAG3/LCK/CTLA4/TBC1D10C/CD2/TIGIT/IL12RB1/IL4R/IL15RA/RASGRP1/MZB1/JAK3/LAX1/TESPA1/CD28/IL2RA/RASAL3/ZAP70/FOXP3/THY1/CARD11/ADORA2A/RHOH/CD5/CLC/CD6/CCL5/PRKCQ/LEF1/CCR7/CD3E/TCF7/DPP4	BP	imDC
GO:0007155	cell adhesion	167	-0.369894174631794	-2.25974572561247	7.23989578888042e-08	4.57118975781255e-06	3.81258839642504e-06	295	tags=37%, list=18%, signal=33%	AKNA/SHH/TJP3/CHST10/LAG3/LCK/SLC39A8/PBXIP1/CTLA4/CD2/TIGIT/PDLIM1/SELPLG/LYPD3/IL12RB1/PTPRK/CYTIP/ADD2/DLG3/IL4R/LMO7/HPSE/CCL28/CXCR3/SEMA4D/RASGRP1/NT5E/FBLN2/JAK3/CYFIP2/ETS1/LAX1/ADAM19/EFNA5/MYO1G/TESPA1/PLXNA4/CD28/IL2RA/RASAL3/ZAP70/FOXP3/KIT/THY1/CARD11/EPHA1/ADORA2A/RHOH/CD5/IGSF11/CD6/CCL5/PRKCQ/SPOCK2/LEF1/CCR7/CD3E/DPP4/CD96/SELL/IL32	BP	imDC
GO:0022610	biological adhesion	167	-0.369894174631794	-2.25974572561247	7.23989578888042e-08	4.57118975781255e-06	3.81258839642504e-06	295	tags=37%, list=18%, signal=33%	AKNA/SHH/TJP3/CHST10/LAG3/LCK/SLC39A8/PBXIP1/CTLA4/CD2/TIGIT/PDLIM1/SELPLG/LYPD3/IL12RB1/PTPRK/CYTIP/ADD2/DLG3/IL4R/LMO7/HPSE/CCL28/CXCR3/SEMA4D/RASGRP1/NT5E/FBLN2/JAK3/CYFIP2/ETS1/LAX1/ADAM19/EFNA5/MYO1G/TESPA1/PLXNA4/CD28/IL2RA/RASAL3/ZAP70/FOXP3/KIT/THY1/CARD11/EPHA1/ADORA2A/RHOH/CD5/IGSF11/CD6/CCL5/PRKCQ/SPOCK2/LEF1/CCR7/CD3E/DPP4/CD96/SELL/IL32	BP	imDC
GO:0002696	positive regulation of leukocyte activation	48	-0.551254446788752	-2.64634176362517	8.14997734980997e-08	5.00672932868056e-06	4.17584899203635e-06	154	tags=46%, list=9%, signal=43%	IL12RB1/IL4R/IL15RA/RASGRP1/JAK3/TESPA1/CD28/IL2RA/RASAL3/ZAP70/FOXP3/THY1/CARD11/RHOH/CD5/CD6/CCL5/PRKCQ/LEF1/CCR7/CD3E/DPP4	BP	imDC
GO:0050867	positive regulation of cell activation	49	-0.54489486051424	-2.63055055270018	1.19171649647546e-07	7.12834630654929e-06	5.94537786745792e-06	154	tags=45%, list=9%, signal=42%	IL12RB1/IL4R/IL15RA/RASGRP1/JAK3/TESPA1/CD28/IL2RA/RASAL3/ZAP70/FOXP3/THY1/CARD11/RHOH/CD5/CD6/CCL5/PRKCQ/LEF1/CCR7/CD3E/DPP4	BP	imDC
GO:0022407	regulation of cell-cell adhesion	70	-0.481061566246883	-2.52932213377242	1.25042881279022e-07	7.28775561915939e-06	6.07833277148497e-06	154	tags=37%, list=9%, signal=35%	IL4R/CCL28/RASGRP1/JAK3/ETS1/LAX1/ADAM19/EFNA5/TESPA1/CD28/IL2RA/RASAL3/ZAP70/FOXP3/THY1/CARD11/ADORA2A/RHOH/CD5/CD6/CCL5/PRKCQ/LEF1/CCR7/CD3E/DPP4	BP	imDC
GO:0045619	regulation of lymphocyte differentiation	27	-0.646885185327332	-2.61404777553094	1.65792075240052e-07	9.42113467551598e-06	7.8576717765088e-06	292	tags=67%, list=18%, signal=56%	SHH/LAG3/CTLA4/CD2/IL12RB1/IL4R/IL15RA/RASGRP1/JAK3/TESPA1/CD28/IL2RA/ZAP70/FOXP3/CARD11/RHOH/LEF1/TCF7	BP	imDC
GO:0098609	cell-cell adhesion	114	-0.399374241241442	-2.2617768433626	3.08012907395657e-07	1.70759350856177e-05	1.42421372585257e-05	295	tags=40%, list=18%, signal=36%	AKNA/SHH/TJP3/LAG3/LCK/SLC39A8/CTLA4/CD2/TIGIT/PDLIM1/SELPLG/IL12RB1/ADD2/DLG3/IL4R/CCL28/SEMA4D/RASGRP1/NT5E/JAK3/CYFIP2/ETS1/LAX1/ADAM19/EFNA5/TESPA1/CD28/IL2RA/RASAL3/ZAP70/FOXP3/KIT/THY1/CARD11/ADORA2A/RHOH/CD5/IGSF11/CD6/CCL5/PRKCQ/LEF1/CCR7/CD3E/DPP4/SELL	BP	imDC
GO:0050865	regulation of cell activation	77	-0.455944991567507	-2.44168127519384	3.62462516380956e-07	1.96161261841408e-05	1.63607767419073e-05	276	tags=43%, list=17%, signal=37%	LAG3/LCK/CTLA4/TBC1D10C/CD2/TIGIT/IL12RB1/IL4R/IL15RA/RASGRP1/MZB1/JAK3/LAX1/TESPA1/CD28/IL2RA/RASAL3/ZAP70/FOXP3/THY1/CARD11/ADORA2A/RHOH/CD5/CLC/CD6/CCL5/PRKCQ/LEF1/CCR7/CD3E/TCF7/DPP4	BP	imDC
GO:0045580	regulation of T cell differentiation	26	-0.638673749978677	-2.54392223051328	3.92900407899533e-07	2.07688983059451e-05	1.73222431977248e-05	292	tags=65%, list=18%, signal=55%	SHH/LAG3/CTLA4/CD2/IL12RB1/IL4R/RASGRP1/JAK3/TESPA1/CD28/IL2RA/ZAP70/FOXP3/CARD11/RHOH/LEF1/TCF7	BP	imDC
GO:0019752	carboxylic acid metabolic process	86	0.40408995448606	2.43213265902304	5.27452600830783e-07	2.72477218565539e-05	2.27258883755082e-05	356	tags=49%, list=22%, signal=40%	ALDH1A2/APOC1/FBP1/HK3/SLC1A3/DHRS9/ART4/PLA2G4A/PLA2G15/SLC22A13/UROS/PPARG/CD36/PTGR1/GCLC/ACSBG1/SCD/HSD17B12/HSD3B7/KMO/PFKFB2/TLR2/DPYD/HAAO/ADH4/NOS1/NAT8L/GPAT2/NPL/PTGR2/CBS/ABCD1/FA2H/ALDH3A2/PNKD/SMS/ATP7A/UEVLD/PLAA/PPARD/SCP2/GCK	BP	imDC
GO:0006952	defense response	167	-0.351356694068146	-2.14649713901598	6.52440062937295e-07	3.2955472512366e-05	2.74864223005864e-05	208	tags=29%, list=13%, signal=28%	BCL3/RTP4/RNF125/IL12RB1/CXCR6/ABCD2/LTA/GCH1/IL4R/FFAR3/SERPINB9/CXCR3/APOBEC3G/RASGRP1/NT5E/UBD/PYHIN1/JAK3/ETS1/PTGIR/IGFBP4/ZBP1/KIR2DS2/CD28/IL2RA/ZAP70/STAT4/FOXP3/KIT/PRF1/ITK/KLRC3/KIR3DL2/SH2D1A/ADORA2A/IL18R1/NCR3/CRH/CD6/CCL5/PRKCQ/CCR7/DPP4/ISG20/PTPRCAP/CD96/IL32/IFITM1	BP	imDC
GO:0002520	immune system development	120	-0.391878817342886	-2.23747774740346	7.1339508563605e-07	3.46369232502365e-05	2.88888317195804e-05	250	tags=35%, list=15%, signal=32%	PIM1/PATZ1/CTLA4/CD2/CD79B/BCL3/SELPLG/RTKN2/IL12RB1/PTPRK/ADD2/SLC9B2/LTA/IL4R/CD248/IL15RA/RASGRP1/UBD/JAK3/ETS1/TESPA1/CD8A/CD28/IL2RA/ZAP70/FOXP3/KIT/FLT4/ITK/CARD11/IL18R1/RHOH/CLC/GPR171/EOMES/LEF1/CCR7/CD3E/CD3G/TCF7/FLT3LG/THEMIS	BP	imDC
GO:0044281	small molecule metabolic process	154	0.325039062041158	2.22240840011327	7.16205628139514e-07	3.46369232502365e-05	2.88888317195804e-05	315	tags=38%, list=19%, signal=34%	ALDH1A2/APOC1/ATF3/FBP1/HK3/SLC1A3/ENTPD1/CLN8/TREM2/SMPDL3A/DHRS9/ART4/PLA2G4A/PLA2G15/SLC22A13/AK4/PPIP5K1/UROS/PPARG/CD36/PTGR1/GCLC/ACSBG1/RRM2B/SCD/SRD5A3/RDH12/CYP27B1/HSD17B12/HSD3B7/KMO/PFKFB2/APOE/GALM/NLN/TLR2/DPYD/HAAO/ADH4/NOS1/NAT8L/TPK1/PGM5/GPAT2/NPL/PTGR2/CBS/ABCD1/SRC/SPHK2/FA2H/ALDH3A2/UGGT2/PNKD/SMS/ATP7A/UEVLD/PLAA	BP	imDC
GO:0006082	organic acid metabolic process	90	0.387779762881286	2.35473419692625	9.24204024269047e-07	4.37649113992405e-05	3.65020054322051e-05	356	tags=47%, list=22%, signal=39%	ALDH1A2/APOC1/FBP1/HK3/SLC1A3/DHRS9/ART4/PLA2G4A/PLA2G15/SLC22A13/UROS/PPARG/CD36/PTGR1/GCLC/ACSBG1/SCD/HSD17B12/HSD3B7/KMO/PFKFB2/TLR2/DPYD/HAAO/ADH4/NOS1/NAT8L/GPAT2/NPL/PTGR2/CBS/ABCD1/FA2H/ALDH3A2/PNKD/SMS/ATP7A/UEVLD/PLAA/PPARD/SCP2/GCK	BP	imDC
GO:0043436	oxoacid metabolic process	88	0.395415724358285	2.38945431191835	1.20550026094815e-06	5.50581216331698e-05	4.59210767413059e-05	356	tags=48%, list=22%, signal=39%	ALDH1A2/APOC1/FBP1/HK3/SLC1A3/DHRS9/ART4/PLA2G4A/PLA2G15/SLC22A13/UROS/PPARG/CD36/PTGR1/GCLC/ACSBG1/SCD/HSD17B12/HSD3B7/KMO/PFKFB2/TLR2/DPYD/HAAO/ADH4/NOS1/NAT8L/GPAT2/NPL/PTGR2/CBS/ABCD1/FA2H/ALDH3A2/PNKD/SMS/ATP7A/UEVLD/PLAA/PPARD/SCP2/GCK	BP	imDC
GO:0048534	hematopoietic or lymphoid organ development	115	-0.39433166382018	-2.24000495717997	1.21113333992894e-06	5.50581216331698e-05	4.59210767413059e-05	250	tags=36%, list=15%, signal=32%	PIM1/PATZ1/CTLA4/CD2/CD79B/BCL3/SELPLG/RTKN2/IL12RB1/PTPRK/ADD2/SLC9B2/LTA/IL4R/CD248/IL15RA/RASGRP1/UBD/JAK3/ETS1/TESPA1/CD8A/CD28/IL2RA/ZAP70/FOXP3/KIT/FLT4/ITK/CARD11/IL18R1/RHOH/GPR171/EOMES/LEF1/CCR7/CD3E/CD3G/TCF7/FLT3LG/THEMIS	BP	imDC
GO:0030097	hemopoiesis	107	-0.400725852977041	-2.24453556582339	1.56313283265471e-06	6.96666848749835e-05	5.810530921798e-05	250	tags=36%, list=15%, signal=33%	PIM1/PATZ1/CTLA4/CD2/CD79B/BCL3/SELPLG/RTKN2/IL12RB1/PTPRK/ADD2/SLC9B2/IL4R/IL15RA/RASGRP1/UBD/JAK3/ETS1/TESPA1/CD8A/CD28/IL2RA/ZAP70/FOXP3/KIT/FLT4/ITK/CARD11/IL18R1/RHOH/GPR171/EOMES/LEF1/CCR7/CD3E/CD3G/TCF7/FLT3LG/THEMIS	BP	imDC
GO:0050856	regulation of T cell receptor signaling pathway	14	-0.74958893847025	-2.48963455134895	1.83751253200368e-06	8.03204997162376e-05	6.6991094537219e-05	87	tags=57%, list=5%, signal=55%	TESPA1/PVRIG/THY1/CARD11/SH2D1A/UBASH3A/SLA2/CCR7	BP	imDC
GO:0045058	T cell selection	15	-0.731476633302677	-2.46458438382817	2.40603896297318e-06	0.000103187293638454	8.60630818731818e-05	79	tags=60%, list=5%, signal=58%	IL12RB1/CD28/ZAP70/FOXP3/CARD11/CCR7/CD3E/CD3G/THEMIS	BP	imDC
GO:0006629	lipid metabolic process	121	0.33649440116644	2.19864027026997	3.67834821836353e-06	0.000154831212969265	0.000129136552461456	353	tags=42%, list=22%, signal=36%	ALDH1A2/FLT1/APOC1/IL1RN/ST3GAL6/LIPA/CLN8/TREM2/DHRS9/PLA2G4A/PLA2G15/SLC22A13/PPARG/CD36/PTGR1/ACSBG1/PIGA/SCD/SRD5A3/RDH12/CYP27B1/HSD17B12/CDS1/HSD3B7/APOE/MBOAT1/BTN2A1/OSBPL10/ADH4/PI4KA/CERS3/GPAT2/PTGR2/AVIL/NKX2-3/ABCD1/SUMF1/HSD3B1/SRC/TTC7B/PLCL1/SPHK2/SEL1L/FA2H/ALDH3A2/PLAA/PDGFA/LEPR/ST3GAL5/PPARD/SCP2	BP	imDC
GO:0046651	lymphocyte proliferation	36	-0.558486179903847	-2.47321134929759	3.99215687829471e-06	0.000164984956079343	0.00013760525431213	125	tags=42%, list=8%, signal=39%	RASGRP1/MZB1/JAK3/CD28/IL2RA/RASAL3/ZAP70/FOXP3/CARD11/CLC/CD6/CCL5/PRKCQ/LEF1/CD3E	BP	imDC
