##Databases: KEGG PATHWAY, Reactome, Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
integral component of membrane	Gene Ontology	GO:0016021	6	3643	0.112264853423	0.143106846122	SLC35F3|GALR2|DTL|SLC16A14|PTGDR|SLC43A2	http://amigo.geneontology.org/amigo/term/GO:0016021
cell cycle arrest	Gene Ontology	GO:0007050	1	130	0.113359298828	0.143712335126	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0007050
DNA replication	Gene Ontology	GO:0006260	1	131	0.114174621447	0.144482793686	DTL	http://amigo.geneontology.org/amigo/term/GO:0006260
G2/M transition of mitotic cell cycle	Gene Ontology	GO:0000086	1	133	0.115803080519	0.146012579785	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0000086
mitotic cell cycle	Gene Ontology	GO:0000278	1	134	0.116616218237	0.146771949174	PHF13	http://amigo.geneontology.org/amigo/term/GO:0000278
chromatin organization	Gene Ontology	GO:0006325	1	137	0.119051271701	0.148228417001	PHF13	http://amigo.geneontology.org/amigo/term/GO:0006325
skeletal system development	Gene Ontology	GO:0001501	1	137	0.119051271701	0.148228417001	MMP9	http://amigo.geneontology.org/amigo/term/GO:0001501
negative regulation of neuron apoptotic process	Gene Ontology	GO:0043524	1	138	0.119861505062	0.14870518275	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0043524
growth cone	Gene Ontology	GO:0030426	1	140	0.121479798874	0.149645911533	CTSZ	http://amigo.geneontology.org/amigo/term/GO:0030426
blood microparticle	Gene Ontology	GO:0072562	1	141	0.122287860583	0.150090979284	HSPA2	http://amigo.geneontology.org/amigo/term/GO:0072562
extracellular exosome	Gene Ontology	GO:0070062	4	2085	0.122488040565	0.150090979284	HSPA2|CTSZ|METRNL|MMP9	http://amigo.geneontology.org/amigo/term/GO:0070062
cell cortex	Gene Ontology	GO:0005938	1	142	0.123095199666	0.150569875163	RND1	http://amigo.geneontology.org/amigo/term/GO:0005938
protein dephosphorylation	Gene Ontology	GO:0006470	1	149	0.128726392367	0.156358759315	DUSP5	http://amigo.geneontology.org/amigo/term/GO:0006470
vesicle-mediated transport	Gene Ontology	GO:0016192	1	150	0.129527972992	0.156785163831	HSPA2	http://amigo.geneontology.org/amigo/term/GO:0016192
regulation of cell shape	Gene Ontology	GO:0008360	1	150	0.129527972992	0.156785163831	RND1	http://amigo.geneontology.org/amigo/term/GO:0008360
adherens junction	Gene Ontology	GO:0005912	1	155	0.133525133638	0.160506896394	RND1	http://amigo.geneontology.org/amigo/term/GO:0005912
ribonucleoprotein complex	Gene Ontology	GO:1990904	1	156	0.134322421624	0.161186905949	MKRN3	http://amigo.geneontology.org/amigo/term/GO:1990904
peptidyl-serine phosphorylation	Gene Ontology	GO:0018105	1	161	0.138298174967	0.165103824661	DYRK3	http://amigo.geneontology.org/amigo/term/GO:0018105
actin cytoskeleton organization	Gene Ontology	GO:0030036	1	166	0.142256174006	0.168671715687	RND1	http://amigo.geneontology.org/amigo/term/GO:0030036
serine-type endopeptidase activity	Gene Ontology	GO:0004252	1	169	0.14462248342	0.170895158676	MMP9	http://amigo.geneontology.org/amigo/term/GO:0004252
vesicle	Gene Ontology	GO:0031982	1	173	0.147767692029	0.174315785851	RND1	http://amigo.geneontology.org/amigo/term/GO:0031982
ATP binding	Gene Ontology	GO:0005524	3	1463	0.149958361216	0.176600709656	HSPA2|DYRK3|ALPK2	http://amigo.geneontology.org/amigo/term/GO:0005524
protein stabilization	Gene Ontology	GO:0050821	1	183	0.155581603037	0.182605051794	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0050821
cytokine activity	Gene Ontology	GO:0005125	1	186	0.157912162834	0.184098601896	DTL	http://amigo.geneontology.org/amigo/term/GO:0005125
endoplasmic reticulum to Golgi vesicle-mediated transport	Gene Ontology	GO:0006888	1	188	0.159462393882	0.185595026993	CTSZ	http://amigo.geneontology.org/amigo/term/GO:0006888
heart development	Gene Ontology	GO:0007507	1	189	0.160236468575	0.185874303547	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0007507
protein C-terminus binding	Gene Ontology	GO:0008022	1	189	0.160236468575	0.185874303547	CDC20	http://amigo.geneontology.org/amigo/term/GO:0008022
regulation of apoptotic process	Gene Ontology	GO:0042981	1	197	0.166404165706	0.190176189378	ALPK2	http://amigo.geneontology.org/amigo/term/GO:0042981
calmodulin binding	Gene Ontology	GO:0005516	1	200	0.168705679095	0.192490414181	RGS16	http://amigo.geneontology.org/amigo/term/GO:0005516
in utero embryonic development	Gene Ontology	GO:0001701	1	202	0.170236587959	0.19360239415	SLC30A1	http://amigo.geneontology.org/amigo/term/GO:0001701
visual perception	Gene Ontology	GO:0007601	1	206	0.173290187029	0.196753621814	RGS16	http://amigo.geneontology.org/amigo/term/GO:0007601
positive regulation of ERK1 and ERK2 cascade	Gene Ontology	GO:0070374	1	207	0.17405187805	0.197296591405	CCL20	http://amigo.geneontology.org/amigo/term/GO:0070374
defense response to bacterium	Gene Ontology	GO:0042742	1	209	0.175573213758	0.198697490692	CCL20	http://amigo.geneontology.org/amigo/term/GO:0042742
negative regulation of gene expression	Gene Ontology	GO:0010629	1	210	0.176332859632	0.199233231013	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0010629
cilium	Gene Ontology	GO:0005929	1	212	0.177850110384	0.200621842508	GALR2	http://amigo.geneontology.org/amigo/term/GO:0005929
magnesium ion binding	Gene Ontology	GO:0000287	1	214	0.179364643754	0.201676562283	DYRK3	http://amigo.geneontology.org/amigo/term/GO:0000287
nucleolus	Gene Ontology	GO:0005730	2	839	0.179793893509	0.201833144972	CDKN1A|DTL	http://amigo.geneontology.org/amigo/term/GO:0005730
protein kinase activity	Gene Ontology	GO:0004672	1	216	0.18087646447	0.202395529375	DYRK3	http://amigo.geneontology.org/amigo/term/GO:0004672
basolateral plasma membrane	Gene Ontology	GO:0016323	1	216	0.18087646447	0.202395529375	ALPK2	http://amigo.geneontology.org/amigo/term/GO:0016323
axon guidance	Gene Ontology	GO:0007411	1	222	0.18539569785	0.206456649126	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0007411
cell-cell signaling	Gene Ontology	GO:0007267	1	224	0.186896715069	0.207795708767	CCL20	http://amigo.geneontology.org/amigo/term/GO:0007267
positive regulation of cell migration	Gene Ontology	GO:0030335	1	227	0.189143200234	0.209623674144	MMP9	http://amigo.geneontology.org/amigo/term/GO:0030335
ATPase activity	Gene Ontology	GO:0016887	1	229	0.190637503391	0.210943882925	HSPA2	http://amigo.geneontology.org/amigo/term/GO:0016887
cell migration	Gene Ontology	GO:0016477	1	232	0.192873939368	0.213079780635	RND1	http://amigo.geneontology.org/amigo/term/GO:0016477
ubiquitin-protein transferase activity	Gene Ontology	GO:0004842	1	233	0.193618082021	0.213562892372	DTL	http://amigo.geneontology.org/amigo/term/GO:0004842
regulation of gene expression	Gene Ontology	GO:0010468	1	235	0.195104366808	0.214183973656	ALPK2	http://amigo.geneontology.org/amigo/term/GO:0010468
cell cycle	Gene Ontology	GO:0007049	1	245	0.202495931013	0.220904652015	DYRK3	http://amigo.geneontology.org/amigo/term/GO:0007049
actin cytoskeleton	Gene Ontology	GO:0015629	1	245	0.202495931013	0.220904652015	RND1	http://amigo.geneontology.org/amigo/term/GO:0015629
extracellular matrix organization	Gene Ontology	GO:0030198	1	252	0.207630715847	0.225798403484	MMP9	http://amigo.geneontology.org/amigo/term/GO:0030198
DNA-binding transcription repressor activity, RNA polymerase II-specific	Gene Ontology	GO:0001227	1	253	0.208361627632	0.226239770409	NR2F6	http://amigo.geneontology.org/amigo/term/GO:0001227
MAPK cascade	Gene Ontology	GO:0000165	1	261	0.214185371482	0.232200963476	DUSP5	http://amigo.geneontology.org/amigo/term/GO:0000165
protein deubiquitination	Gene Ontology	GO:0016579	1	262	0.214910404201	0.232263418205	CDC20	http://amigo.geneontology.org/amigo/term/GO:0016579
lysosome	Gene Ontology	GO:0005764	1	262	0.214910404201	0.232263418205	CTSZ	http://amigo.geneontology.org/amigo/term/GO:0005764
protein polyubiquitination	Gene Ontology	GO:0000209	1	267	0.218525823321	0.235439586736	DTL	http://amigo.geneontology.org/amigo/term/GO:0000209
GTPase activator activity	Gene Ontology	GO:0005096	1	268	0.21924696221	0.235851446211	RGS16	http://amigo.geneontology.org/amigo/term/GO:0005096
response to drug	Gene Ontology	GO:0042493	1	280	0.227850324332	0.243975116516	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0042493
cell surface receptor signaling pathway	Gene Ontology	GO:0007166	1	286	0.23211737092	0.248162350477	GALR2	http://amigo.geneontology.org/amigo/term/GO:0007166
ubiquitin protein ligase binding	Gene Ontology	GO:0031625	1	294	0.237771119712	0.253817023496	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0031625
transmembrane transport	Gene Ontology	GO:0055085	1	296	0.239178220992	0.254149682153	SLC16A14	http://amigo.geneontology.org/amigo/term/GO:0055085
endoplasmic reticulum lumen	Gene Ontology	GO:0005788	1	296	0.239178220992	0.254149682153	CTSZ	http://amigo.geneontology.org/amigo/term/GO:0005788
endoplasmic reticulum	Gene Ontology	GO:0005783	2	1018	0.239927754027	0.254557495126	CTSZ|SLC30A1	http://amigo.geneontology.org/amigo/term/GO:0005783
nervous system development	Gene Ontology	GO:0007399	1	305	0.245478986787	0.259261570264	SIM2	http://amigo.geneontology.org/amigo/term/GO:0007399
neuron projection	Gene Ontology	GO:0043005	1	336	0.266795697079	0.279232789725	PTGDR2	http://amigo.geneontology.org/amigo/term/GO:0043005
post-translational protein modification	Gene Ontology	GO:0043687	1	342	0.270853337531	0.283053938321	DTL	http://amigo.geneontology.org/amigo/term/GO:0043687
protein-containing complex binding	Gene Ontology	GO:0044877	1	349	0.275559662322	0.287540517206	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0044877
GTP binding	Gene Ontology	GO:0005525	1	373	0.291472484254	0.302783356778	RND1	http://amigo.geneontology.org/amigo/term/GO:0005525
negative regulation of cell population proliferation	Gene Ontology	GO:0008285	1	394	0.305117026168	0.316014062817	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0008285
nuclear speck	Gene Ontology	GO:0016607	1	400	0.308968314847	0.319527410302	DYRK3	http://amigo.geneontology.org/amigo/term/GO:0016607
spermatogenesis	Gene Ontology	GO:0007283	1	404	0.311524303088	0.32169275215	HSPA2	http://amigo.geneontology.org/amigo/term/GO:0007283
chromatin binding	Gene Ontology	GO:0003682	1	443	0.335968325362	0.346420673262	PHF13	http://amigo.geneontology.org/amigo/term/GO:0003682
multicellular organism development	Gene Ontology	GO:0007275	1	462	0.347569205349	0.356796706376	GALR2	http://amigo.geneontology.org/amigo/term/GO:0007275
cell adhesion	Gene Ontology	GO:0007155	1	478	0.357185329303	0.366128113689	OMG	http://amigo.geneontology.org/amigo/term/GO:0007155
positive regulation of cell population proliferation	Gene Ontology	GO:0008284	1	501	0.370767490965	0.378934175788	CDC20	http://amigo.geneontology.org/amigo/term/GO:0008284
identical protein binding	Gene Ontology	GO:0042802	2	1456	0.388234745692	0.395624279651	MKRN3|MMP9	http://amigo.geneontology.org/amigo/term/GO:0042802
Golgi membrane	Gene Ontology	GO:0000139	1	616	0.434600648301	0.441579636814	CTSZ	http://amigo.geneontology.org/amigo/term/GO:0000139
protein-containing complex	Gene Ontology	GO:0032991	1	623	0.438275848052	0.444664708811	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0032991
protein homodimerization activity	Gene Ontology	GO:0042803	1	660	0.457319369293	0.462637036378	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0042803
G protein-coupled receptor activity	Gene Ontology	GO:0004930	1	739	0.495902552683	0.500214748793	PTGDR2	http://amigo.geneontology.org/amigo/term/GO:0004930
molecular_function	Gene Ontology	GO:0003674	1	742	0.497313894036	0.500912402676	METRNL	http://amigo.geneontology.org/amigo/term/GO:0003674
membrane	Gene Ontology	GO:0016020	2	2075	0.57434240772	0.57599757316	HSPA2|IL17RB	http://amigo.geneontology.org/amigo/term/GO:0016020
Golgi apparatus	Gene Ontology	GO:0005794	1	1002	0.60607981484	0.606951872128	SLC30A1	http://amigo.geneontology.org/amigo/term/GO:0005794
mitochondrion	Gene Ontology	GO:0005739	1	1258	0.690654911223	0.690654911223	NR4A1	http://amigo.geneontology.org/amigo/term/GO:0005739

