##Databases: KEGG PATHWAY, Reactome, Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
Proteasome	KEGG PATHWAY	hsa03050	2	45	0.00731096201205	0.0567264188844	PSMD4|PSMD12	http://www.genome.jp/kegg-bin/show_pathway?hsa03050/hsa:5710%09red/hsa:5718%09red
MAPK family signaling cascades	Reactome	R-HSA-5683057	4	278	0.0074824136685	0.0571692266104	PPP2CA|PSMD4|PSMD12|CUL3	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5683057
HIV Transcription Elongation	Reactome	R-HSA-167169	2	46	0.00761538433423	0.0571692266104	CCNT1|CCNH	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-167169
Tat-mediated elongation of the HIV-1 transcript	Reactome	R-HSA-167246	2	46	0.00761538433423	0.0571692266104	CCNT1|CCNH	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-167246
Nuclear Envelope Breakdown	Reactome	R-HSA-2980766	2	46	0.00761538433423	0.0571692266104	BANF1|RANBP2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-2980766
Formation of HIV-1 elongation complex containing HIV-1 Tat	Reactome	R-HSA-167200	2	46	0.00761538433423	0.0571692266104	CCNT1|CCNH	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-167200
Beta-catenin independent WNT signaling	Reactome	R-HSA-3858494	3	144	0.00763595996905	0.0571692266104	PSMD4|RAC2|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-3858494
HIV Transcription Initiation	Reactome	R-HSA-167161	2	47	0.00792545314326	0.0573252055744	GTF2B|CCNH	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-167161
RNA Polymerase II Transcription Initiation And Promoter Clearance	Reactome	R-HSA-76042	2	47	0.00792545314326	0.0573252055744	GTF2B|CCNH	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-76042
RNA Polymerase II HIV Promoter Escape	Reactome	R-HSA-167162	2	47	0.00792545314326	0.0573252055744	GTF2B|CCNH	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-167162
RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	Reactome	R-HSA-73779	2	47	0.00792545314326	0.0573252055744	GTF2B|CCNH	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-73779
RNA Polymerase II Transcription Initiation	Reactome	R-HSA-75953	2	47	0.00792545314326	0.0573252055744	GTF2B|CCNH	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-75953
RNA Polymerase II Promoter Escape	Reactome	R-HSA-73776	2	47	0.00792545314326	0.0573252055744	GTF2B|CCNH	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-73776
Signaling by Rho GTPases	Reactome	R-HSA-194315	5	449	0.00813102906977	0.0583179269836	ARHGAP30|PPP2CA|RAC2|GNA13|RANBP2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-194315
Signaling by Hedgehog	Reactome	R-HSA-5358351	3	148	0.008216592567	0.0583718642336	PSMD4|PSMD12|CUL3	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5358351
DNA Damage Bypass	Reactome	R-HSA-73893	2	48	0.00824113607516	0.0583718642336	RCHY1|UBE2B	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-73893
Formation of HIV elongation complex in the absence of HIV Tat	Reactome	R-HSA-167152	2	48	0.00824113607516	0.0583718642336	CCNT1|CCNH	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-167152
Intracellular signaling by second messengers	Reactome	R-HSA-9006925	4	288	0.00843295669462	0.059174163286	PPP2CA|PSMD4|RAC2|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-9006925
Cross-presentation of soluble exogenous antigens (endosomes)	Reactome	R-HSA-1236978	2	49	0.00856240089727	0.059174163286	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-1236978
Regulation of activated PAK-2p34 by proteasome mediated degradation	Reactome	R-HSA-211733	2	49	0.00856240089727	0.059174163286	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-211733
Regulation of ornithine decarboxylase (ODC)	Reactome	R-HSA-350562	2	50	0.00888921550787	0.0602138526664	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-350562
snRNP Assembly	Reactome	R-HSA-191859	2	50	0.00888921550787	0.0602138526664	DDX20|RANBP2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-191859
Metabolism of non-coding RNA	Reactome	R-HSA-194441	2	50	0.00888921550787	0.0602138526664	DDX20|RANBP2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-194441
ER to Golgi Anterograde Transport	Reactome	R-HSA-199977	3	154	0.00913511760487	0.0605515993542	RAB1A|DCTN4|CD55	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-199977
p53-Independent DNA Damage Response	Reactome	R-HSA-69610	2	51	0.00922154793568	0.0605515993542	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-69610
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	Reactome	R-HSA-69601	2	51	0.00922154793568	0.0605515993542	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-69601
Vpu mediated degradation of CD4	Reactome	R-HSA-180534	2	51	0.00922154793568	0.0605515993542	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-180534
p53-Independent G1/S DNA damage checkpoint	Reactome	R-HSA-69613	2	51	0.00922154793568	0.0605515993542	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-69613
Autodegradation of the E3 ubiquitin ligase COP1	Reactome	R-HSA-349425	2	51	0.00922154793568	0.0605515993542	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-349425
Deubiquitination	Reactome	R-HSA-5688426	4	296	0.00924796020983	0.0605515993542	PSMD4|PSMD12|HIF1A|USP15	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5688426
Hepatitis C	KEGG PATHWAY	hsa05160	3	155	0.00929380142402	0.0605515993542	PPP2CA|CDK4|TRADD	http://www.genome.jp/kegg-bin/show_pathway?hsa05160/hsa:5515%09red/hsa:1019%09red/hsa:8717%09red
Regulation of Apoptosis	Reactome	R-HSA-169911	2	52	0.00955936633938	0.0608874564974	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-169911
Vif-mediated degradation of APOBEC3G	Reactome	R-HSA-180585	2	52	0.00955936633938	0.0608874564974	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-180585
Signaling by PTK6	Reactome	R-HSA-8848021	2	52	0.00955936633938	0.0608874564974	CDK4|HIF1A	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-8848021
Signaling by Non-Receptor Tyrosine Kinases	Reactome	R-HSA-9006927	2	52	0.00955936633938	0.0608874564974	CDK4|HIF1A	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-9006927
Negative regulation of NOTCH4 signaling	Reactome	R-HSA-9604323	2	52	0.00955936633938	0.0608874564974	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-9604323
Regulation of RUNX3 expression and activity	Reactome	R-HSA-8941858	2	53	0.00990263900717	0.0623756634142	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-8941858
FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	Reactome	R-HSA-8854050	2	53	0.00990263900717	0.0623756634142	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-8854050
Asparagine N-linked glycosylation	Reactome	R-HSA-446203	4	304	0.0101127319599	0.0627205295565	RAB1A|RNF139|DCTN4|CD55	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-446203
SCF-beta-TrCP mediated degradation of Emi1	Reactome	R-HSA-174113	2	54	0.0102513343563	0.0627205295565	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-174113
Degradation of AXIN	Reactome	R-HSA-4641257	2	54	0.0102513343563	0.0627205295565	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-4641257
AUF1 (hnRNP D0) binds and destabilizes mRNA	Reactome	R-HSA-450408	2	54	0.0102513343563	0.0627205295565	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-450408
Formation of TC-NER Pre-Incision Complex	Reactome	R-HSA-6781823	2	54	0.0102513343563	0.0627205295565	COPS6|CCNH	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-6781823
Legionellosis	KEGG PATHWAY	hsa05134	2	55	0.0106054209327	0.063969800467	RAB1A|CLK1	http://www.genome.jp/kegg-bin/show_pathway?hsa05134/hsa:1195%09red/hsa:5861%09red
Stabilization of p53	Reactome	R-HSA-69541	2	55	0.0106054209327	0.063969800467	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-69541
Hh mutants that don't undergo autocatalytic processing are degraded by ERAD	Reactome	R-HSA-5362768	2	55	0.0106054209327	0.063969800467	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5362768
Metabolism	Reactome	R-HSA-1430728	12	2075	0.0112647997905	0.0673857139474	PNPLA8|ORMDL2|TNFAIP8L2|PPP2CA|PSMD4|BACH1|COQ10B|PSMD12|MED11|RANBP2|PTS|GPCPD1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-1430728
Metabolism of polyamines	Reactome	R-HSA-351202	2	57	0.011329642591	0.0673857139474	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-351202
Hh mutants abrogate ligand secretion	Reactome	R-HSA-5387390	2	58	0.0116997154036	0.0686302893265	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5387390
CDT1 association with the CDC6:ORC:origin complex	Reactome	R-HSA-68827	2	58	0.0116997154036	0.0686302893265	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-68827
NIK-->noncanonical NF-kB signaling	Reactome	R-HSA-5676590	2	58	0.0116997154036	0.0686302893265	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5676590
Degradation of GLI2 by the proteasome	Reactome	R-HSA-5610783	2	59	0.0120750549039	0.0696355362196	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5610783
GLI3 is processed to GLI3R by the proteasome	Reactome	R-HSA-5610785	2	59	0.0120750549039	0.0696355362196	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5610785
Dectin-1 mediated noncanonical NF-kB signaling	Reactome	R-HSA-5607761	2	59	0.0120750549039	0.0696355362196	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5607761
Degradation of GLI1 by the proteasome	Reactome	R-HSA-5610780	2	59	0.0120750549039	0.0696355362196	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5610780
Disorders of transmembrane transporters	Reactome	R-HSA-5619115	3	172	0.01223988482	0.0703484289149	PSMD4|PSMD12|RANBP2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5619115
Viral myocarditis	KEGG PATHWAY	hsa05416	2	60	0.012455630274	0.0706370793281	RAC2|CD55	http://www.genome.jp/kegg-bin/show_pathway?hsa05416/hsa:5880%09red/hsa:1604%09red
Long-term depression	KEGG PATHWAY	hsa04730	2	60	0.012455630274	0.0706370793281	PPP2CA|GNA13	http://www.genome.jp/kegg-bin/show_pathway?hsa04730/hsa:5515%09red/hsa:10672%09red
rRNA modification in the nucleus and cytosol	Reactome	R-HSA-6790901	2	60	0.012455630274	0.0706370793281	NOP58|UTP15	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-6790901
Defective CFTR causes cystic fibrosis	Reactome	R-HSA-5678895	2	60	0.012455630274	0.0706370793281	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5678895
RNA Polymerase II Transcription Elongation	Reactome	R-HSA-75955	2	61	0.0128414108219	0.0716349289967	CCNT1|CCNH	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-75955
Formation of RNA Pol II elongation complex 	Reactome	R-HSA-112382	2	61	0.0128414108219	0.0716349289967	CCNT1|CCNH	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-112382
Autodegradation of Cdh1 by Cdh1:APC/C	Reactome	R-HSA-174084	2	62	0.013232365981	0.0726290955937	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-174084
Human papillomavirus infection	KEGG PATHWAY	hsa05165	4	330	0.0132800369415	0.0726571251893	PPP2CA|SLC9A3R1|CDK4|TRADD	http://www.genome.jp/kegg-bin/show_pathway?hsa05165/hsa:5515%09red/hsa:1019%09red/hsa:9368%09red/hsa:8717%09red
Asymmetric localization of PCP proteins	Reactome	R-HSA-4608870	2	63	0.0136284653099	0.0740885040889	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-4608870
p53-Dependent G1/S DNA damage checkpoint	Reactome	R-HSA-69580	2	64	0.0140296784914	0.0755478270814	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-69580
p53-Dependent G1 DNA Damage Response	Reactome	R-HSA-69563	2	64	0.0140296784914	0.0755478270814	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-69563
Hedgehog ligand biogenesis	Reactome	R-HSA-5358346	2	64	0.0140296784914	0.0755478270814	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5358346
Mitophagy - animal	KEGG PATHWAY	hsa04137	2	65	0.0144359753328	0.0758337265358	HIF1A|USP15	http://www.genome.jp/kegg-bin/show_pathway?hsa04137/hsa:9958%09red/hsa:3091%09red
Costimulation by the CD28 family	Reactome	R-HSA-388841	2	65	0.0144359753328	0.0758337265358	PPP2CA|PTPN6	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-388841
TP53 Regulates Transcription of DNA Repair Genes	Reactome	R-HSA-6796648	2	65	0.0144359753328	0.0758337265358	CCNT1|CCNH	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-6796648
Transport to the Golgi and subsequent modification	Reactome	R-HSA-948021	3	185	0.0148145973635	0.0758337265358	RAB1A|DCTN4|CD55	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-948021
APC/C:Cdc20 mediated degradation of Securin	Reactome	R-HSA-174154	2	66	0.0148473257648	0.0758337265358	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-174154
Activation of NF-kappaB in B cells	Reactome	R-HSA-1169091	2	66	0.0148473257648	0.0758337265358	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-1169091
G1/S DNA Damage Checkpoints	Reactome	R-HSA-69615	2	66	0.0148473257648	0.0758337265358	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-69615
Glycolysis	Reactome	R-HSA-70171	2	66	0.0148473257648	0.0758337265358	PPP2CA|RANBP2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-70171
Kaposi sarcoma-associated herpesvirus infection	KEGG PATHWAY	hsa05167	3	186	0.0150243569247	0.0758337265358	CDK4|TRADD|HIF1A	http://www.genome.jp/kegg-bin/show_pathway?hsa05167/hsa:1019%09red/hsa:3091%09red/hsa:8717%09red
Transcriptional misregulation in cancer	KEGG PATHWAY	hsa05202	3	186	0.0150243569247	0.0758337265358	CCNT1|CEBPZ|JMJD1C	http://www.genome.jp/kegg-bin/show_pathway?hsa05202/hsa:904%09red/hsa:221037%09red/hsa:1649%09red
Assembly of the pre-replicative complex	Reactome	R-HSA-68867	2	67	0.0152636998415	0.0758337265358	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-68867
Pathways in cancer	KEGG PATHWAY	hsa05200	5	530	0.0156253782333	0.0758337265358	STAT6|CDK4|RAC2|HIF1A|GNA13	http://www.genome.jp/kegg-bin/show_pathway?hsa05200/hsa:5880%09red/hsa:1019%09red/hsa:3091%09red/hsa:6778%09red/hsa:10672%09red
Regulation of PTEN stability and activity	Reactome	R-HSA-8948751	2	68	0.0156850677398	0.0758337265358	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-8948751
CD22 mediated BCR regulation	Reactome	R-HSA-5690714	1	5	0.01620522592	0.0758337265358	PTPN6	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5690714
RUNX1 regulates transcription of genes involved in interleukin signaling	Reactome	R-HSA-8939247	1	5	0.01620522592	0.0758337265358	ELF1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-8939247
PTK6 Expression	Reactome	R-HSA-8849473	1	5	0.01620522592	0.0758337265358	HIF1A	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-8849473
Orc1 removal from chromatin	Reactome	R-HSA-68949	2	70	0.0165426663198	0.0758337265358	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-68949
Regulation of RUNX2 expression and activity	Reactome	R-HSA-8939902	2	70	0.0165426663198	0.0758337265358	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-8939902
CDK-mediated phosphorylation and removal of Cdc6	Reactome	R-HSA-69017	2	71	0.0169788379654	0.0758337265358	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-69017
Cdc20:Phospho-APC/C mediated degradation of Cyclin A	Reactome	R-HSA-174184	2	71	0.0169788379654	0.0758337265358	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-174184
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	Reactome	R-HSA-174178	2	71	0.0169788379654	0.0758337265358	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-174178
Mitotic Prometaphase	Reactome	R-HSA-68877	3	196	0.0172145979198	0.0758337265358	PPP2CA|HAUS3|RANBP2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-68877
Adherens junction	KEGG PATHWAY	hsa04520	2	72	0.0174198853593	0.0758337265358	RAC2|PTPN6	http://www.genome.jp/kegg-bin/show_pathway?hsa04520/hsa:5777%09red/hsa:5880%09red
p53 signaling pathway	KEGG PATHWAY	hsa04115	2	72	0.0174198853593	0.0758337265358	RCHY1|CDK4	http://www.genome.jp/kegg-bin/show_pathway?hsa04115/hsa:25898%09red/hsa:1019%09red
Signaling by TGF-beta Receptor Complex	Reactome	R-HSA-170834	2	72	0.0174198853593	0.0758337265358	CCNT1|USP15	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-170834
APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	Reactome	R-HSA-179419	2	72	0.0174198853593	0.0758337265358	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-179419
APC/C:Cdc20 mediated degradation of mitotic proteins	Reactome	R-HSA-176409	2	74	0.0183164906497	0.0758337265358	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-176409
RNA polymerase II transcribes snRNA genes	Reactome	R-HSA-6807505	2	74	0.0183164906497	0.0758337265358	CCNT1|GTF2B	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-6807505
Viral carcinogenesis	KEGG PATHWAY	hsa05203	3	201	0.018373120388	0.0758337265358	GTF2B|CDK4|TRADD	http://www.genome.jp/kegg-bin/show_pathway?hsa05203/hsa:1019%09red/hsa:8717%09red/hsa:2959%09red
Pancreatic cancer	KEGG PATHWAY	hsa05212	2	75	0.018771990475	0.0758337265358	RAC2|CDK4	http://www.genome.jp/kegg-bin/show_pathway?hsa05212/hsa:5880%09red/hsa:1019%09red
Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	Reactome	R-HSA-176814	2	75	0.018771990475	0.0758337265358	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-176814
RUNX1 regulates transcription of genes involved in BCR signaling	Reactome	R-HSA-8939245	1	6	0.0188806876261	0.0758337265358	ELF1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-8939245
PTK6 promotes HIF1A stabilization	Reactome	R-HSA-8857538	1	6	0.0188806876261	0.0758337265358	HIF1A	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-8857538
PTK6 Regulates Cell Cycle	Reactome	R-HSA-8849470	1	6	0.0188806876261	0.0758337265358	CDK4	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-8849470
The role of GTSE1 in G2/M progression after G2 checkpoint	Reactome	R-HSA-8852276	2	76	0.0192322499057	0.0765255258484	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-8852276
ABC transporter disorders	Reactome	R-HSA-5619084	2	76	0.0192322499057	0.0765255258484	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5619084
Diseases of signal transduction	Reactome	R-HSA-5663202	4	374	0.019956893728	0.0780977548481	PPP2CA|PSMD4|RAC2|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5663202
Transcription-Coupled Nucleotide Excision Repair (TC-NER)	Reactome	R-HSA-6781827	2	79	0.0206412990476	0.0780977548481	COPS6|CCNH	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-6781827
Regulation of APC/C activators between G1/S and early anaphase	Reactome	R-HSA-176408	2	79	0.0206412990476	0.0780977548481	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-176408
Phospholipid metabolism	Reactome	R-HSA-1483257	3	212	0.0210712984301	0.0780977548481	PNPLA8|TNFAIP8L2|GPCPD1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-1483257
Signaling by NOTCH4	Reactome	R-HSA-9013694	2	80	0.0211203107086	0.0780977548481	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-9013694
PP2A-mediated dephosphorylation of key metabolic factors	Reactome	R-HSA-163767	1	7	0.0215489411444	0.0780977548481	PPP2CA	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-163767
Neurofascin interactions	Reactome	R-HSA-447043	1	7	0.0215489411444	0.0780977548481	SDCBP	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-447043
2-LTR circle formation	Reactome	R-HSA-164843	1	7	0.0215489411444	0.0780977548481	BANF1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-164843
FCERI mediated NF-kB activation	Reactome	R-HSA-2871837	2	81	0.0216039394688	0.0781311963416	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-2871837
B cell receptor signaling pathway	KEGG PATHWAY	hsa04662	2	82	0.0220921571792	0.0792254460187	RAC2|PTPN6	http://www.genome.jp/kegg-bin/show_pathway?hsa04662/hsa:5777%09red/hsa:5880%09red
ER-Phagosome pathway	Reactome	R-HSA-1236974	2	82	0.0220921571792	0.0792254460187	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-1236974
Downstream signaling events of B Cell Receptor (BCR)	Reactome	R-HSA-1168372	2	82	0.0220921571792	0.0792254460187	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-1168372
Transcriptional regulation of white adipocyte differentiation	Reactome	R-HSA-381340	2	83	0.0225849358072	0.0804017115778	MED11|CDK4	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-381340
Global Genome Nucleotide Excision Repair (GG-NER)	Reactome	R-HSA-5696399	2	84	0.0230822474361	0.0804017115778	COPS6|CCNH	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5696399
Toll Like Receptor 10 (TLR10) Cascade	Reactome	R-HSA-168142	2	85	0.0235840642648	0.0804017115778	PPP2CA|PELI1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-168142
Toll Like Receptor 5 (TLR5) Cascade	Reactome	R-HSA-168176	2	85	0.0235840642648	0.0804017115778	PPP2CA|PELI1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-168176
Regulation of mitotic cell cycle	Reactome	R-HSA-453276	2	85	0.0235840642648	0.0804017115778	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-453276
APC/C-mediated degradation of cell cycle proteins	Reactome	R-HSA-174143	2	85	0.0235840642648	0.0804017115778	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-174143
MyD88 cascade initiated on plasma membrane	Reactome	R-HSA-975871	2	85	0.0235840642648	0.0804017115778	PPP2CA|PELI1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-975871
Glucose metabolism	Reactome	R-HSA-70326	2	85	0.0235840642648	0.0804017115778	PPP2CA|RANBP2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-70326
Regulation of mRNA stability by proteins that bind AU-rich elements	Reactome	R-HSA-450531	2	86	0.0240903586074	0.0804017115778	PSMD4|PSMD12	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-450531
Platelet homeostasis	Reactome	R-HSA-418346	2	87	0.0246011028929	0.0813838810817	PPP2CA|PTPN6	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-418346
